,Title,Author,Text,Resource,Label,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
905,Hotels fit for a KGB officer: Soviet cities in the twilight - in pictures,[],"Museum on the Mountain Suleiman-Too, Osh, Kyrgyzstan, Built in 1978, Architect: K Nazarov The building is an historical-ethnographic museum. Its facade spans the mouth of a cave containing petroglyphs (ancient rock inscriptions) allowing them to be preserved in their original form. The cave is an object of cultural importance and is included on the Unesco world heritage list. The most spectacular architectural element of the museum is its concrete arch with panoramic glazing, divided by vertical ridges. Today, over 400 exhibits from the Kyrgyz Museum of Spiritual Culture are displayed here",TheGuardian,1,,,,,,,,,,,,
906,Gotta sing! Gotta dance! Stage-storming musicals – in pictures,[],What term do you want to search? Search with google,TheGuardian,1,,,,,,,,,,,,
907,Christmas illuminations adorning homes across England – in pictures,[],"Houses on Stone Brig Lane in Rothwell, Yorkshire, are illuminated by Christmas lights during an event that has become known as the Stone Brig Lights. Every year the residents decorate their homes and gardens with elaborate decorations, transforming their street into a winter wonderland

Photograph: Danny Lawson/PA",TheGuardian,1,,,,,,,,,,,,
908,Wildlife photographer of the year 2020: people's choice – in pictures,[],"Now in its 56th year, the wildlife photographer of the year showcases the world’s best nature photography. The competition is run by the Natural History Museum in London and the exhibition there runs until 4 July 2021.



This year’s competition attracted more than 50,000 entries from professionals and amateurs across the world. Voting for the The People’s Choice Award is open until 2pm on Tuesday 2 February",TheGuardian,1,,,,,,,,,,,,
909,Tier 2 lockdown rules in England: the latest Covid restrictions explained,[],"The new system came into force in England on 2 December, replacing the national lockdown

England’s new three-tier system came into effect on 2 December after the national lockdown was lifted.

Non-essential shops in all areas can reopen, as can gyms, hairdressers and other personal care businesses, with the formal instruction to stay at home coming to an end. The “rule of six” will again apply for outdoor gatherings in all areas.

Places of worship will be able to open and weddings will be allowed within local restrictions.

What are the rules in tier 2?

Under the new system, although hospitality venues will be allowed to stay open until 11pm – with last orders at 10pm – only those that serve substantial meals can operate. It means pubs and bars that do not will have to close.

As before, social mixing outside of households or support bubbles will not be allowed indoors. The rule of six will apply outdoors.

Spectators will be allowed to watch sport in tier 2, with a maximum crowd capacity outdoors of 50% of the capacity of the stadium or 2,000 people, whichever is smaller. Indoors, the maximum capacity is 1,000.

Indoor entertainment venues, such as cinemas, casinos and bowling alleys, can open, but must close at 11pm.

Everyone who can work from home should do so.

The full government rules and guidance for tier 2 can be found here.

When will the tiers be reviewed?

The tiers will be reviewed on 16 December, any changes to the tiers will be announced on 17 December, and changes will come into force on 19 December.

For five days over Christmas – from 23 December to 27 December – there will be a UK-wide relaxation of rules to let up to three households form a bubble so they can mix socially indoors and stay overnight to enjoy the festive period together.

In Scotland, a maximum of eight people will be allowed but that does not include under-12s. In Northern Ireland, the window has been extended to 22-28 December to allow for additional travel time between countries.

Which areas are currently in tier 2?

North-west

Cumbria

Liverpool city region

Warrington and Cheshire

Yorkshire

York

North Yorkshire

West Midlands

Worcestershire

Herefordshire

Shropshire, and Telford and Wrekin

East Midlands

Rutland

Northamptonshire

East of England

Suffolk

Hertfordshire

Cambridgeshire, including Peterborough

Norfolk

Essex, Thurrock and Southend-on-Sea

Bedfordshire and Milton Keynes

London

All 32 boroughs plus the City of London

South-east

East Sussex

West Sussex

Brighton and Hove

Surrey

Reading

Wokingham

Bracknell Forest

Windsor and Maidenhead

West Berkshire

Hampshire, Portsmouth and Southampton

Buckinghamshire

Oxfordshire

South-west

South Somerset, Somerset West and Taunton, Mendip and Sedgemoor

Bath and North East Somerset

Dorset

Bournemouth

Christchurch

Poole

Gloucestershire

Wiltshire and Swindon

Devon",TheGuardian,1,,,,,,,,,,,,
910,Piers Corbyn found guilty of breaching regulations at lockdown protest,[],"Piers Corbyn, the brother of the former Labour party leader, has been found guilty of breaching emergency health regulations at an anti-lockdown protest in London’s Hyde Park.

During the two-day trial in Westminster magistrates court, the 73-year-old weather forecaster and climate change denier argued that his rights to freedom of expression and peaceful assembly had been illegally restricted.

Corbyn had denied two counts of participating in public gatherings of more than two people during the coronavirus emergency in Hyde Park on 16 Mayand 30 May.

He was convicted of an offence on the first date but acquitted on the later charge. District Judge Sam Goozee ruled that it was wrong for Corbyn to be charged with breaching the regulations on 30 May , because he had already been issued with a fixed-penalty notice earlier that day.

Finding him guilty on the first charge, Goozee said: “Without the regulations in place, your conduct would have been lawful. But the enforcement of regulations was necessary for public health.

“Police took a measured response. You, however, didn’t engage with police – police action in arresting you was necessary and proportionate.”

The judge gave Corbyn an absolute discharge – meaning he will not be fined or face any further punishment – after hearing that he had spent 12 hours in custody after being arrested.

David Povall, prosecuting, earlier told the court that the gathering near the park’s Speakers’ Corner on 16 May involved around 100 anti-lockdown protesters. Corbyn, of Southwark, south London, had taken part in the protests by “addressing the gathering and encouraging … others to gather around him to listen to what he was saying,” the court heard.

Povall said officers had adopted a “light-touch policing” approach by encouraging the gatherings to “disperse without the necessity for enforcement action”.

But Corbyn, he added, had “deliberately” participated in the gathering “by way of making public addresses” and that he allegedly “disregarded advice and directions from police over a sustained period”.

A video played to the court showed Corbyn using a megaphone to claim that Covid-19 “is not a pandemic” and argue that “if it carries on like this, we have a Big Brother society imposed upon us”.

But Ben Cooper, QC, representing Corbyn, told the court: “This case concerns a 73-year-old, law-abiding man, who attended Speakers’ Corner alone on two occasions to peacefully and exclusively express dissent through use of speech.

“Mr Corbyn attended to deliver a short speech, and he did so during a period of time when members of the public were permitted and indeed encouraged to go outdoors for a variety of other, banal purposes. A man of good character, Mr Corbyn spent a considerable amount of time in a police cell as a result.”

Cooper said police made no attempts to facilitate a safe protest consistent with public health regulations. A “blanket ban” on all demonstrations was not necessary for the legitimate aim of protection of public health, Cooper added.

On the second date, other protests, including a Black Lives Matter demonstration, had been allowed to go ahead, the court was told.

Addressing around two dozen supporters outside the court after the verdict, Corbyn raised his fist in the air and said: “We’ve had a tremendous result.”",TheGuardian,1,,,,,,,,,,,,
911,'It's lovely to be back': on the streets of three-tier England as lockdown lifts,[],"England’s second national lockdown lifted on Wednesday, with 99% of the population placed under the second and third tiers of a three-tier regime. However, non-essential shops are allowed to open under every tier, giving shop owners hope for a much-needed high street boost ahead of Christmas. The Guardian went out on Wednesday to take the mood across the different zones.

Tier 1: St Ives

The Three Ferrets pub in the Cornish harbour-side town of St Ives was buzzing with chatter and laughter.

“It’s lovely to be back,” said Richard Cockling, 83, a retired merchant seaman and fisherman as he sipped on a celebratory gin and tonic. “I’ve missed this place. The latest lockdown has been the worst – long and boring. I couldn’t wait to get back into this place.”

Keith Tickner, 59, a cleaner, settled down in his usual cosy spot in front of the blazing fire with a group of friends. “You don’t realise how much you miss your mates and your routine until you’re allowed back,” he said.

St Ives, a long-beloved retreat for artists, beach lovers and surfers, was recently judged the happiest place to live in the UK. On the day it and the rest of Cornwall became the only area in mainland England to begin life in tier 1 it felt a jolly town to be in.

From first light, the town was packed with delivery lorries restocking the shops, cafes and restaurants. Bleary-eyed kitchen staff emerged from furlough to begin prepping for dinner time while shopkeepers polished windows and scrubbed floors.

Sarah Allen outside her cafe Sky’s Diner in St Ives. Photograph: Jim Wileman/The Guardian

“Look at that cobweb,” said Paul Clegg, a potter who specialises in lucky Cornish piskies, his take on the leprechaun, as he buffed his windows. “This is the best place in the country anyway. So many people who live here came on holiday, then just decided to stay because it’s so nice. But it does feel a particularly good day today.”

Opposite, Sarah Allen was putting up Christmas lights outside her cafe, Sky’s Diner. “It’s good to be back.” She expected to be busy. “I think we’ll get visitors coming from all over the country who want a taste of life in tier 1,” she said.

Cornwall council’s leader, Julian German, called it a “huge moment” for the county but asked people not to drop their guard. “Covid doesn’t care what tier we’re in,” he said.

‘We live in a bit of a bubble here’: Raven Williams, owner of the Common Wanderer outdoor shop. Photograph: Jim Wileman/The Guardian

The advantages of living in tier 1 include being allowed to have a drink in a pub without a meal and to meet in a group of up to six indoors as well as outside.

People from tier 3 areas have been urged by the council not to visit Cornwall and the police this week revealed that up to 10 extra cars would be patrolling Devon and Cornwall to deal with Covid rule-breakers.

The council said people from tier 2 areas should bring the restrictions they are subject to at home with them “like hand luggage”. For example, those in tier 2, should have a “substantial meal” with their pub drink.

Of course, enforcing such rules are difficult. The Pilchard Press, a real ale pub tucked up an alley near the harbour, was taking no chances. It had fixed a notice to its railings reading: “Cornwall residents only”.

At the Golden Lion pub, licensee Matt Squires said he would be politely asking people where they are from if he did not recognise them. “We plan to keep people from different tiers separate,” he said. Locals will be able to use the front bar looking on to the street, visitors the back bar.

Raven Williams, owner of the Common Wanderer outdoor clothes shop, said that tier 1 living would not change much for many people. “It’s good for the shops but actually we live in a bit of a bubble here, close to nature and the water. It’s why people like it.” SM

Tier 2: Liverpool

‘People don’t seem as scared to come out’: Rob Pritchard, manager at vintage clothes shop Resurrection in Liverpool. Photograph: Christopher Thomond/The Guardian

Vans lined up outside the independent shops and restaurants on Liverpool’s Bold Street in the morning drizzle to deliver stock to eager staff. “We’re feeling festive, we’ve got our Christmas music on and our twinkly lights on,” said Nicki Whatling, a manager at Rennie’s Arts and Crafts, as picture frames were unloaded into the store.

While the shop has only 23 days to make up the bulk of lost sales over lockdown, she said she was hopeful the business could “have a fairly decent December”.

As the day wore on, Whatling’s wishes began to look more likely, with throngs of Christmas shoppers trickling up and down the city’s streets. At the vintage clothes store Resurrection, where students were sifting through leisurewear and parents were picking out gifts, the director Rob Pritchard said there had “been a buzz about the place” in the middle of the day.

Usually, he said, the store would be much quieter in early December after the Black Friday sales weekend, but he predicted the store would continue to be busy throughout this month. “A lot of people are saying they’re taking the chance to get back into the city again. I’ve heard so many people say that today,” he said.

Staff put out tables at Crust pizza restaurant on Bold Street in Liverpool. Photograph: Christopher Thomond/The Guardian

“When we ended the last lockdown some people were still too scared to come out. This time maybe because the infection rates have fallen so much in Liverpool, they don’t seem as scared to come.”

Meanwhile, at the pizza restaurant Crust, the manager Antonio Fornaro was grateful the venue had been able to open ahead of Christmas. “When they announced it, I had calls from all my colleagues saying, ‘Yes! We’re going to be able to open’,” he said.

Throughout England’s second national lockdown, takeaway sales had dropped off as people reigned in spending, said Fornaro. But on Wednesday afternoon, the reduced tables and chairs in the restaurant were full once again.

Shoppers in Liverpool. Photograph: Christopher Thomond/The Guardian

Outside the trainer store Size?, university student Adam Macholc, 18, was one of a small socially distanced group of sneakerheads waiting for the latest Adidas drop as staff inside got ready to open. “I’m buying them for myself,” he said, adding that despite a turbulent first term, “it feels like there’s a bit more hope” after the news that the UK had approved the Pfizer/BioNTech vaccine.

In Liverpool’s main commercial shopping district, around the Liverpool ONE shopping centre, other shoppers seemed to be feeling confident too. A queue snaked around the city’s Primark store, while shoppers trickled in and out of Debenhams to pick up a bargain.

Willing some of them to stop for a substantial meal and a drink on their way home, was the manager of the Doctor Duncan’s pub, Amy McCarthy. Under tier 2 regulations, a key difference with tier 1 is alcohol cannot be served without food and there must be no multiple household mixing in venues like Doctor Duncan’s. The pub, located away from the main shopping centre next to Liverpool Lime Street station, had a quiet day with only a handful of customers.

“We’re right next to the bus stops where people usually head to football games and are known for being the first and the last stop. So it’s different territory for us having to emphasise our pub grub,” she said. AW

Tier 3: Nottingham

Tallulah Harries-Pugh with her mum, Gina, in Nottingham as the second lockdown lifts. Photograph: Fabio De Paola/The Guardian

After a month cooped up indoors, shoppers in Nottingham seized the opportunity to return to the city centre on Wednesday.

The east Midlands city is back in tier 3, and is therefore subject to England’s toughest coronavirus restrictions. Shops, hair salons and gyms have been allowed to reopen, but hospitality venues must offer takeaway or delivery only.

In the city centre, stallholders were preparing for this weekend’s opening of the Christmas market on Old Market Square, in the heart of the city.

The prime location is overlooked by an imposing six-storey stone building which houses the department store Debenhams, and on the other side of the square is a Dorothy Perkins and a Burton – brands that are part of Philip Green’s Arcadia empire. Both Debenhams and Arcadia are living on borrowed time, having collapsed into administration on consecutive days this week

If Arcadia’s brands do not find a buyer, Nottingham will feel the impact of store closures keenly. The city is home to nine Arcadia stores – .

Tallulah Harries-Pugh, 29, was holding a Topshop carrier bag, but with an item to return rather than a new purchase.

“I don’t agree with Sir Philip Green’s ethics, and I try not to shop [at Arcadia brands],” said Tallulah. But she said she was worried about the staff, and what more store closures would mean for the high street.

The scars of another recent retail collapse are clearly visible in Nottingham city centre. One of the city’s two shopping centres, Broadmarsh, was half-demolished with plans under way for a multimillion pound redevelopment, when its owner, the retail property company Intu, collapsed in June.

The city council has been handed the keys to the development and has already spent £19m on the project. Councillor Sam Webster, whose ward covers the city centre, concedes it won’t be a “quick fix”.

Carl Davies, a staff member at the Five Leaves bookshop in Nottingham. Photograph: Fabio De Paola/The Guardian

“It is a challenge, but it is also an opportunity. The project is probably the biggest regeneration in a core city in the country”.

In the short-term, however, Nottingham’s businesses have to contend with tier 3 restrictions.

Prof David Paton from Nottingham University business school warns that retailers will feel the impact of cafe, pub and restaurant closures. “There is a lot of interlinkage between high street hospitality and shops. Nottingham is going to face that, as all tier 3 will.”

In a normal year the nine stainless steel fermenting vessels at the Castle Rock brewery near the city’s train station would be full, ahead of the expected peak in demand during the festive season. This December they are empty.

‘We won’t brew again before Christmas’: Colin Wilde, MD of Castle Rock brewery in Nottingham. Photograph: Fabio De Paola/The Guardian

“We won’t brew again before Christmas,” said the managing director, Colin Wilde. The brewer and pub operator has 22 sites in Nottingham and across the east Midlands, all in tier 3.

The company now offers takeaway alcohol from its brewery and pubs, but it brings in less than 10% of normal trade, and Wilde said the closed pubs “leak cash”.

“As a sector, we feel like canaries in a cage. It feels like politicians are testing things out on the hospitality sector and don’t think it matters if it dies.” JP",TheGuardian,1,,,,,,,,,,,,
912,No 10 and regulator contradict Hancock's 'because of Brexit' Covid vaccine claim,[],"Both Downing Street and the UK’s medicines regulator have contradicted a claim by Matt Hancock that Brexit helped the UK become the first western country to license a vaccine against coronavirus.

The health secretary asserted on Wednesday morning that “because of Brexit” the UK had been able to approve the Pfizer/BioNTech vaccine, rather than wait for the European Medicines Agency (EMA) to do so.

However, the government announcement of the decision said it had taken place under a provision of the Human Medicines Regulations, passed in 2012, which permits the rapid licensing of medicines in the event of an emergency such as a pandemic.

The UK is still under the remit of the EMA until the end of the Brexit transition period on 1 January, and EU laws also allow other member states to approve medicines for emergency use without EMA authorisation.

At a government briefing about the UK’s decision to become the first country to license the Pfizer/BioNTech vaccine for emergency use, the head of the UK’s Medicines and Healthcare products Regulatory Authority (MHRA), which made the decision, cited EU rules. “We have been able to authorise the supply of this vaccine using provisions under European law, which exist until 1 January,” said June Raine, the MHRA’s chief executive.

Timeline UK Covid-19 restrictions: the key political dates ahead Show Hide Here are some of the key dates ahead for the UK's Covid-19 restrictions. The current lockdown in England ends, and the new strengthened tier system comes into force with nearly 99% of England headed for the strictest two tiers. Only the Isle of Wight, Cornwall and the Isles of Scilly are set to go into tier 1, with more than 32 million people in tier 2 and more than 23 million in the toughest tier 3. New restriction come into force in Wales. Pubs, restaurants and cafes will be banned from serving alcohol, and will be unable to open to customers beyond 6pm. Businesses can offer a takeaway service after 6pm, and if they have an off-licence can sell takeaway alcohol up until 10pm. Bingo halls, bowling alleys, soft play centres, casinos, skating rinks and amusement arcades will also have to close. The rule allowing four people from four different households to meet indoors in pubs and restaurants will stay in place. The decision will be reviewed on 17 December. Ministers will consider data about England's coronavirus cases weekly throughout the tiers period, while legislation requires a formal review of tiering allocations every fortnight. The first review point is 16 December, with new tier allocations announced the following day – decided by a cabinet committee chaired by the prime minister. They will come into effect on Saturday 19 December, Boris Johnson said. For five days over Christmas there will be a UK-wide relaxation of rules to let up to three households form a 'bubble' so they can mix socially indoors and stay overnight to enjoy the festive period together. In Scotland, a maximum of eight people will be allowed but that does not include under-12s. In Northern Ireland, the window has been extended to 22-28 December to allow for additional travel time between countries. Johnson has announced a “sunset” clause on the tiered restrictions in England, meaning they will expire on 3 February and require MPs’ approval if they are to be extended into March.

Asked about the contradiction between these comments and Hancock’s stated view, Boris Johnson’s spokesman pointedly declined to back the health secretary.

“I think the important point is that we are the first country in the world to approve this vaccine, thanks to the hard work of the MHRA,” he said, when asked whether Hancock had been correct to credit Brexit.

Pressed repeatedly on whether No 10 agreed with Hancock, the spokesman said only: “As I’ve said, it’s clear that we’re the first country in the world to approve this vaccine, and it’s obviously incredibly positive news.”

The health secretary made the claim in an interview with Times Radio, saying one reason for the quick approval was the MHRA’s “great job of working with the company to look at that data as it’s come through and do things in parallel, rather than one after the other as they normally would”.

Hancock continued: “The second reason is because, whilst until earlier this year we were in the European Medicines Agency, because of Brexit we’ve been able to make a decision to do this based on the UK regulator, a world-class regulator, and not go at the pace of the Europeans, who are moving a little bit more slowly.

“We do all the same safety checks and the same processes, but we have been able to speed up how they’re done because of Brexit.”

'The buck stops with her': the woman who makes call on UK's Covid vaccines Read more

The Liberal Democrats said Hancock had been playing “fast and loose with the facts” over the vaccine. The party’s health spokeswoman, Munira Wilson, said the claim “is not only fanciful, but shows his desperation to try and point-score, no matter how ridiculous it makes him look”.

The ability for the UK to approve the vaccine before the EMA falls under section 174 of the Human Medicines Regulations, which also allows for medicine approvals in the event of emergencies, not only in pandemics but also in the event of nuclear or chemical contamination.

Play Video 2:15 'Day to remember in a year to forget': Hancock says first 800,000 doses of vaccine tested – video

In October, Hancock’s department updated the regulations to boost the MHRA’s ability to push through vaccine approval.

A government source said that while such a route would have been open to other EU states, the UK was focused on non-EMA approval as “part of wider conversations” about the MHRA’s lead role in medicines regulation after Brexit, and that this most likely speeded up the vaccine approval process.

The EMA’s role in UK regulation will not fully end on 1 January, as its approvals will still be valid in the UK for two more years, as well as those made by the MHRA.",TheGuardian,1,,,,,,,,,,,,
913,Introducing the new Guardian app for Android and iOS,[],"As it happens not after it happened

Get the latest news in real time. A new and faster way to catch up on every breaking news story and all the latest developments as they unfold. Available with the premium tier for £5.99/m.",TheGuardian,1,,,,,,,,,,,,
914,The Guardian Puzzles subscription FAQs,[],"About the app

What is the Guardian Puzzle app?

The Guardian Puzzles app is a new app for crossword and puzzle enthusiasts. Built with the Guardian’s in-depth knowledge and vast archive of crosswords and sudoku, it comes with new playing features for playing alone or with friends.

What puzzles do I get with the app?

The app will feature 15 new crosswords every week and new sudoku puzzles daily, as well as access to over 15,ooo puzzles from the Guardian archive. Developed for crossword and puzzle enthusiasts, subscribers can choose between quick, cryptic, speedy, quiptic, prize, everyman and weekend crosswords, and five levels of sudoku. The app has special features including a two-player mode allowing readers to play with friends, time their game, share their scores socially, and play offline. It also comes with useful help and clue functions and an easy to navigate calendar of the enormous Guardian puzzles archive, plus you can search by your favourite setter.

What devices does the app work on?

The Guardian app works on all Apple devices running iOS 11 and above and all Android devices running 5.0 and above.

Is the app available in all countries?

Yes, although this is a UK focussed product the app will be available to purchase in every country through the Apple App store and Google Play store.

Subscriptions

How can I subscribe?

You can subscribe from within the app, or by visiting our listing in the App Store or Google Play and choosing a subscription to activate.

How much does a subscription cost?

Monthly subscriptions are available from £3.49 and annual subscriptions are £32.99. Please check the Google Play and App Stores for current pricing outside of the UK.

What does a subscription give me access to?

By subscribing to The Guardian Puzzles you will get access to all content and features within the app including over 15,000 crossword and sudoku puzzles and new features such as the ability to complete a puzzle with a friend.

Can I try the app before I subscribe?

Yes, we are initially offering new subscribers to The Guardian Puzzles a 45 day free trial so that you can experience the app before payment is required.

I’m a print/digital subscriber, do I get access to the Guardian Puzzles?

No, this app sits separately to our other subscription products.

Can I still play crosswords online or in the premium tier of the app?



The daily crosswords will still be available on theguardian.com and you will still have access to the daily crosswords and the archive if you are a subscriber to the premium tier of the Guardian app.

How can I cancel a subscription?

Subscriptions are handled directly by Apple and Google, so you can’t cancel them from within the Guardian Puzzles app. Instead, follow these instructions:

Apple

Go to your iPhone’s settings.

Select ‘iTunes and App Store’ in the list and then tap on your Apple ID.

Select ‘View Apple ID’ and then tap on ‘Subscriptions’. Here, you can cancel or renew any subscriptions you have.

Android

Open the Google Play Store app.

Open the menu (three horizontal lines) in the top left and then select ‘Subscriptions’

Select your Guardian subscription to see the full details. Here, you can cancel or renew the subscription.

Please note: after cancelling a subscription, you will continue to get access until your current subscription period has ended. We cannot offer refunds for part of a subscription once a subscription period has started.

How do I restore my subscription on a new device?

If you get a new phone, or reset your current one, you can easily restore your subscription.

Apple

Open the menu in the Guardian app, tap the cog in the bottom left to open settings, select ‘I’m a Guardian subscriber’ and tap on ‘I Have an App Store Subscription’. Please note that you will need to log in or confirm with the same Apple ID that you used when purchasing your original subscription in order to restore it.

Android

Please ensure that you are signed into the Google Wallet account that the subscription is associated with, and that this is set to the primary account in the Google Wallet app. Once complete, any active subscriptions will automatically be restored.

Signing In

Sign in screen for Guardian Puzzles.

As of version 1.2, released 29 June 2020, The Guardian Puzzles app requires all users to sign in. Sign in allows us to restore your puzzle progress between multiple devices, a much requested feature delivered in this version.

Users of previous versions, will need to sign in to resume solving puzzles, to make this as easy as possible we support sign in via Google, Facebook and Apple as well as with a Guardian account.

Getting in touch

Who can I speak to about my subscription?

If you have a query about app subscriptions, or require any help with the app, please contact puzzles.customerservice@theguardian.com

Who do I send feedback to?



If you have any suggestions on how we can improve our app please email puzzles.feedback@theguardian.com

How do I submit Prize crosswords from the app?

Completed Prize crosswords can be printed directly from the print menu within the Puzzle app. Completed puzzles should sent to: The Guardian Crossword, PO Box 17566, Birmingham, B33 3EZ or fax to 0121 742 1313.

Competition entries for the latest Prize crossword must be received by the first post on the Friday after the puzzle appears. The first five correct entries drawn each week win Can You Solve My Problems.

Full Terms and Conditions available here.

How do I submit an Everyman puzzle from the app?

Completed Everyman crosswords can be printed directly from the print menu within the Puzzle app. Completed Everyman crosswords should be printed out and sent to: The Observer, PO Box 17566, Birmingham, B33 3EZ

Competition entries for the latest Everyman crossword must be postmarked no later than Saturday night. The ﬁrst five correct solutions opened will receive £15 in book tokens.

Full terms and conditions available here.",TheGuardian,1,,,,,,,,,,,,
915,Liverpool – Beatles & Merseybeat - 3 nights,[],"Day

2

Meet your Beatles-mad tour manager and head to the Mersey Ferry, which will take you across the languid Mersey. Ringo Starr used to work on the Mersey Ferry and the Beatles famously played a gig onboard a Mersey Ferry called the Royal Iris. Continue on coach to Port Sunlight. Founded in the 19th century to house factory workers, today Port Sunlight is a peaceful and picturesque village of Victorian-era houses, well-manicured gardens and cosy tea rooms. It was at Port Sunlight that the Beatles first played with Ringo Starr in the band, at Hulme Hall, which has since been converted into a wedding venue. The tour continues by coach and picks up the Beatles trail back in Liverpool. Drift back through time as you visit the Penny Lane Development Trust, with its colourful Beatles mural, and then the Strawberry Field Visitor Centre – both names etched in the consciousness of Beatles fans forever. Stop for a drink or a bite to eat (payable locally), before the tour continues past the childhood homes of John, Paul and Ringo, and their schools and colleges. You’ll pass the birthplaces of John Lennon and Brian Epstein – the Beatles’ legendary manager – before paying a visit to Liverpool Cathedral, the world’s fifth-largest and where Paul McCartney once auditioned for the local choir! Later today, enjoy an included visit to the Casbah Club, a former members-only club, widely regarded as the birthplace of the Merseybeat genre, that was run by Mona Best, mother of Beatles’ original drummer Pete Best. It was here that the young Beatles – then known as the Quarrymen – first performed, before they were signed – and refined – by Brian Epstein. Soak up the history as your tour guide regales you with early Beatles tales, and enjoy an hour of live music with an included drink in a club that was even decorated by the ‘Fab Four’ – look out for a silhouette of John Lennon on the wall painted by his first wife, Cynthia. Transfer back to your apartment at the end of a magical musical day, no doubt singing your favourite Beatles tune (either in your head or out loud!).",TheGuardian,1,,,,,,,,,,,,
916,Liverpool – Beatles & Merseybeat– 4 nights,[],"Day

2

Meet your Beatles-mad tour manager and head to the Mersey Ferry, which will take you across the languid Mersey. Ringo Starr used to work on the Mersey Ferry and the Beatles famously played a gig onboard a Mersey Ferry called the Royal Iris. Continue on coach to Port Sunlight. Founded in the 19th century to house factory workers, today Port Sunlight is a peaceful and picturesque village of Victorian-era houses, well-manicured gardens and cosy tea rooms. It was at Port Sunlight that the Beatles first played with Ringo Starr in the band, at Hulme Hall, which has since been converted into a wedding venue. The tour continues by coach and picks up the Beatles trail back in Liverpool. Drift back through time as you visit the Penny Lane Development Trust, with its colourful Beatles mural, and then the Strawberry Field Visitor Centre – both names etched in the consciousness of Beatles fans forever. Stop for a drink or a bite to eat (payable locally), before the tour continues past the childhood homes of John, Paul and Ringo, and their schools and colleges. You’ll pass the birthplaces of John Lennon and Brian Epstein – the Beatles’ legendary manager – before paying a visit to Liverpool Cathedral, the world’s fifth-largest and where Paul McCartney once auditioned for the local choir! Later today, enjoy an included visit to the Casbah Club, a former members-only club, widely regarded as the birthplace of the Merseybeat genre, that was run by Mona Best, mother of Beatles’ original drummer Pete Best. It was here that the young Beatles – then known as the Quarrymen – first performed, before they were signed – and refined – by Brian Epstein. Soak up the history as your tour guide regales you with early Beatles tales, and enjoy an hour of live music with an included drink in a club that was even decorated by the ‘Fab Four’ – look out for a silhouette of John Lennon on the wall painted by his first wife, Cynthia. Transfer back to your apartment at the end of a magical musical day, no doubt singing your favourite Beatles tune (either in your head or out loud!).",TheGuardian,1,,,,,,,,,,,,
917,Belfast & the Titanic Experience,[],"Day

2

After breakfast, you'll visit Titanic Belfast, which stands on the site where RMS Titanic was constructed over a century ago. Developed as much as a tribute to the days of shipbuilding in the city as in commemoration of the ill-fated liner that met her untimely end on her Maiden Voyage in 1912, Titanic Belfast is a dramatic, innovative and exciting presentation of the real story of the famous ship. Wander through its nine fascinating galleries, housed in one of the most eye-catching buildings to have been built in the UK for years. The ship's conception, construction, tragic sinking and its aftermath, as well as its rediscovery in 1985, are brought vividly to life with audio-visual presentations, life-size reconstructions, interactive features and even a Shipyard Ride. You'll leave the exhibition with a real sense of the enormity - and the human cost - of one of the 20th-century's most fateful events. After a fascinating morning and the opportunity to enjoy lunch (payable locally) this afternoon's guided tour of Belfast will reveal the city's turbulent past, thriving present and hopes for the future. Highlights will include major landmarks such as City Hall, Queen's and Stormont Castle - seat of the Northern Ireland Assembly and a stunning sight gradually revealed from the rising approach road. During the tour you'll also see West Belfast's celebrated Peace Wall, the political murals of the Shankhill and Falls roads, and the ultra-modern developments of the regenerated docks area, crowned by the breathtaking Titanic Quarter. The rest of the day and evening is left free. Why not soak up the local atmosphere in one of the city centre's traditional pubs?",TheGuardian,1,,,,,,,,,,,,
918,Belfast & the Titanic Experience – 5 days,[],"Day

2

After breakfast, you'll visit Titanic Belfast, which stands on the site where RMS Titanic was constructed over a century ago. Developed as much as a tribute to the days of shipbuilding in the city as in commemoration of the ill-fated liner that met her untimely end on her Maiden Voyage in 1912, Titanic Belfast is a dramatic, innovative and exciting presentation of the real story of the famous ship. Wander through its nine fascinating galleries, housed in one of the most eye-catching buildings to have been built in the UK for years. The ship's conception, construction, tragic sinking and its aftermath, as well as its rediscovery in 1985, are brought vividly to life with audio-visual presentations, life-size reconstructions, interactive features and even a Shipyard Ride. You'll leave the exhibition with a real sense of the enormity - and the human cost - of one of the 20th-century's most fateful events. After a fascinating morning and the opportunity to enjoy lunch (payable locally) this afternoon's guided tour of Belfast will reveal the city's turbulent past, thriving present and hopes for the future. Highlights will include major landmarks such as City Hall, Queen's and Stormont Castle - seat of the Northern Ireland Assembly and a stunning sight gradually revealed from the rising approach road. During the tour you'll also see West Belfast's celebrated Peace Wall, the political murals of the Shankhill and Falls roads, and the ultra-modern developments of the regenerated docks area, crowned by the breathtaking Titanic Quarter. The rest of the day and evening is left free. Why not soak up the local atmosphere in one of the city centre's traditional pubs?",TheGuardian,1,,,,,,,,,,,,
