Title,Author,Text,Resource,Label
SF Archbishop Says New Church Closures Violate Religious Freedom,['Thomas D. Williams'],"San Francisco Archbishop Salvatore Cordileone said this weekend a new ban on worship violates a “a natural and a Constitutional right.”

Archbishop Cordileone objected to the state’s lumping together of religious worship with “non-essential indoor activities such as gyms, movie theaters, and museums” while arbitrarily allowing “for indoor retail at 25 percent capacity and permits massage parlors, hair and nail salons, and tattoo parlors to operate indoors.”

In his statement, the archbishop criticized a new health order from the state of California that places San Francisco and San Mateo Counties into a more restrictive “purple” tier of coronavirus restrictions, which unfairly denigrates the right to religious worship.

“This is precisely the kind of blatant discrimination to which the Supreme Court gave injunctive relief in New York,” Cordileone said, in reference to last Wednesday’s SCOTUS ruling barring the state from enforcing certain attendance limits at houses of worship.

Even in a pandemic, “the Constitution cannot be put away and forgotten,” Justice Neil Gorsuch wrote in the 5-4 decision. “The restrictions at issue here, by effectively barring many from attending religious services, strike at the very heart of the First Amendment’s guarantee of religious liberty.”

England’s faith leaders have united in calling on the UK government to permit public worship during the forthcoming lockdown in England, insisting that such worship is “essential.” https://t.co/FohO0VnRAE — Breitbart News (@BreitbartNews) November 3, 2020

The San Francisco archbishop insisted in his statement that for Catholic Christians, worship of God and the reception of the sacraments are “essential” activities.

“The government is demoting worship to the same status as watching a movie: ‘non-essential,’” Cordileone said. “But worship is both a natural and a Constitutional right. My people want to receive the Body and Blood of Christ; they need it, and have every right to be free to do so.”

Cordileone also insisted that his archdiocese has adhered scrupulously to measures mandated to curb the spread of the coronavirus.

“Catholics in San Francisco are absolutely committed to public safety in conducting worship services,” he said. “Our protocols require masks, social distancing, sanitation and ventilation.”

“But the government still chooses to treat worship as less important than shopping for shoes,” he added.

While declaring that he is “deeply sympathetic to public health concerns about a surge in COVID hospitalizations,” the archbishop also noted that “we know of no cases of transmission of the virus as a result of in-person worship inside of our churches.”

Follow @tdwilliamsrome",BreitBart,-1
No Twitter ‘Fact Check’ Warning on Chinese Official’s Fake Photo of Australian Soldier Beheading Child,['Simon Kent'],"Twitter on Tuesday rejected Canberra’s calls to remove a Beijing official’s gruesome tweet targeting Australian troops, choosing instead to stand with the Chinese Communist Party (CCP).

As Breitbart News reported, Australian Prime Minister Scott Morrison has demanded Beijing apologize after a top CCP official posted an obviously contrived image on Twitter depicting an Australian soldier with his knife to a child’s throat, appearing to prepare to behead the victim.

Morrison described the post by the official Twitter account of Chinese foreign ministry spokesman Zhao Lijian as an “outrageous and disgusting slur” at a virtual news conference in Canberra on Monday.

Shocked by murder of Afghan civilians & prisoners by Australian soldiers. We strongly condemn such acts, &call for holding them accountable. pic.twitter.com/GYOaucoL5D — Lijian Zhao 赵立坚 (@zlj517) November 30, 2020

AFP reports Twitter said it had since marked the tweet as “sensitive,” but added comments on topical political issues or “foreign policy sabre-rattling” by official government accounts were generally not in violation of its rules.

Twitter is banned for most citizens in China and Beijing has for decades been accused of widespread human rights abuses.

Some Australian allies expressed concern over the tweet, including New Zealand Prime Minister Jacinda Ardern, with the support coming as Australia looks to strengthen its alliances in the Indo/Pacific region as a guard against Beijing’s increasingly strident diplomacy.

Australia will join Japan in a regional defense pact designed to bolster their standing against Beijing’s growing military power and assertiveness in the Indo-Pacific region. https://t.co/ZYhlX6LwSA — Breitbart News (@BreitbartNews) November 10, 2020

“In this case an image has been used that is not factually correct, that is not a genuine image, so we have raised that directly with Chinese authorities,” she told reporters.

The French foreign affairs ministry said the post was “unworthy of the diplomatic standards we have the right to expect from a country like China”.

A spokesperson for the Chinese embassy in Canberra dismissed the criticism, instead accusing Australia of making too much of the incident.

“The rage and roar of some Australian politicians and media is nothing but misreading of and overreaction to Mr. Zhao’s tweet,” the spokesperson said.

﻿

The embassy suggested Australian officials were attempting to “deflect public attention from the horrible atrocities by certain Australian soldiers” and “stoke domestic nationalism.”

AFP contributed to this report",BreitBart,-1
UK Minister: You Might Be Banned from Venues Without Vaccine Passport,['Victoria Friedman'],"The UK’s new vaccine minister Nadim Zahawi has said that while coronavirus vaccinations will not be mandatory, Britons may be barred from going to the cinema or getting on an aeroplane without it if service providers demand proof of inoculation.

Conservative MP Nadim Zahawi is the newly-appointed Minister for COVID Vaccine Deployment and will oversee the rollout of the vaccination in England.

Mr Zahawi said that of the three vaccines currently being developed in the UK — by Oxford/AstraZeneca, Pfizer/BioNTech, and Moderna — the Pfizer product is the most far along and likely to be widely rolled out first.

Speaking to BBC Radio 4’s World at One on Monday, Mr Zahawi confirmed that the vaccine would not be compulsory and would remain voluntary.

However, the demand for “immunity passports” to secure service — such as by Australian airline Qantas — may make the jabs effectively compulsory by any other definition.

When host Sarah Montague asked if could follow that British businesses could demand an immunity passport before a person can go to a stadium to watch a football match, the COVID vaccination minister did not deny such an outcome, rather adding that the government was looking for a system comparable to the NHS’s ‘Test and Trace’ app, which tracks the spread of coronavirus.

Mr Zahawi said: “We are looking at the technology and of course a way of people informing their GP that they’ve been vaccinated.

“But also I think you’ll probably find that restaurants, bars, and cinemas and other venues — sports venues — will probably also use that system as they’ve done with the app.”

Minister ‘Can’t Rule Out’ THIRD Lockdown, Says No Normality Until Summer https://t.co/sUwnCaISlR — Breitbart London (@BreitbartLondon) November 30, 2020

The Times had reported on Monday that the NHS is working on updating the Test and Trace app to include the information in its data architecture so that Britons can confirm their inoculation status.

The vaccine tsar admitted that without the availability of Big Government’s tech, there would be no demand for such ‘COVID passports’ by service providers, saying: “In many ways, the pressure from both ways: from service providers who will say, ‘Demonstrate to us that you’ve been vaccinated,’ but also we will make the technology as easy and accessible as possible.”

Sarah Montague asked Mr Zahawi whether or not it would become “virtually impossible to do anything if you don’t have the vaccine”, with the minister responding: “I think people have to make a decision, but I think you’ll probably find many service providers will want to engage in this in the way they did with the [Test and Trace] app.”

The minister’s comments come after reports that the government is also working on coronavirus stamps for passports in order to boost the travel and tourism industry. The government is also reportedly working on so-called “freedom passes” for those who have tested negative for the Chinese coronavirus, which could allow them to be free from having to wear a mask or to visit family members during lockdowns.

Former Brexit Party MEP, now Lady Fox of Buckley in the House of Lords, Claire Fox responded to Zahawi’s remarks on Monday evening, saying: “When Boris assured us that no-one would be forced to vaccinate, he forgot to add, ‘but if you don’t, you will be effectively prevented from being part of the public sphere, ever’. Public shaming next? I want to be an enthusiastic advocate for vaccines. This COERCION doesn’t help.”",BreitBart,-1
Farage: China is ‘Licking its Chops’ at the Thought of a Biden Presidency,['Kurt Zindulka'],"The Chinese Communist Party (CCP) is “licking its chops” at the thought of a Joe Biden presidency, warned Brexit leader and longtime ally of President Donald Trump, Nigel Farage.

Mr Farage argued that China “has ruined the world in 2020” through its handling of the Wuhan coronavirus, for which it should be forced to pay “very heavy reparations”. Yet, he predicted that with Joe Biden preparing to ascend to the presidency, the CCP will continue its push for global supremacy.

“China’s economy is powering ahead, and its leaders are bullying weaker Western nations,” Farage wrote in Newsweek. Indeed, British newspaper The Times reports Tuesday that the Chinese economy is on track to be the first worldwide to bounce back from the impacts of the pandemic.

“With Trump all but gone from the White House, and faltering Joe Biden preparing to move in, it now looks as though China’s quest for world domination is back on track. What a calamity,” Mr Farage lamented.

Mr Farage went on to recall a speech he gave during a Trump campaign rally in Arizona, remarking that the line which resonated with the crowd the most was when he asked the crowd: “Who else among Western leaders has the courage to stand up to the rapacious Chinese Communist Party if not Donald J. Trump?”

“The crowd roared, knowing full well that Biden would not show such strength in the face of the Chinese threat,” Farage said.

Farage Predicts UK-Style Postal Voting Fraud Will Be Found, Trump Will Be Back in 2024 If He Loses https://t.co/lUuq4BfATB — Breitbart London (@BreitbartLondon) November 5, 2020

Mr Farage said that in the wake of Joe Biden’s apparent victory, China has “wasted no time in trying to reassert its authority over the world”, noting the increasingly tough rhetoric coming from the communist government and state-linked businesses.

He pointed to statements from Chinese Foreign Ministry spokesman Zhao Lijian in November, in which he threatened the Five Eyes intelligence alliance of the United States, UK, Canada, Australia, and New Zealand, after the bloc criticised the CCP’s move to ban four opposition leaders from the Hong Kong Legislative Council.

Mr Zhao said: “No matter how many ‘eyes’ you have, be careful not to be poked and get blind by harming China’s sovereignty, security and development interests.”

Farage characterised the rhetoric as “the language of a thuggish mafia don,” questioning: “Who would wish to have anything to do with an individual who spoke in such a way?”

The veteran Brexit campaigner went onto decry the veiled threats from Hauwei Vice President Victor Zhang, who said that the UK should reconsider its ban on Huawei equipment from its 5G networks, claiming that the decision was motivated by pressure from the Trump administration during its trade war with China, rather than for security purposes.

The chief technology officer for Huawei, Paul Scanlan also said in November that the company will be seeking a “reset” of relations with the United States and other Western powers under a Biden administration.

Nigel Farage: Only Trump Has Stood up to China, But Citizens of the West Must Stand up Next https://t.co/q8LRA7Gjtd — Breitbart London (@BreitbartLondon) April 20, 2020

Last week, the Global Times — one of China’s more belligerent state-run mouthpieces — ran an opinion article, in which they told Mr Biden to abandon the “reckless pursuit of the Indo-Pacific strategy” of President Trump and to put a halt to “stirring up the region” by confronting Beijing’s expansionism in the region.

The Chinese Communist paper went on to suggest that Biden accept his “historic responsibility” and to “explore and create an unprecedented win-win situation” in partnership with China”.

While the Biden campaign has paid lip-service to the idea of confronting the CCP, Mr Biden’s pick for National Security Adviser, Jake Sullivan has openly advocated for the United States to support the “rise” of China.

“We need to strike a middle course – one that encourages China’s rise in a manner consistent with an open, fair, rules-based, regional order,” Sullivan said in 2017.

The Obama administration alumn went on to argue that for the good of the global economy, a thriving China is critical, though he did say that it was important to determine the “parameters of the system within which China is rising.”

Farage: ‘The Chinese State Has Conducted Murder on a Vast Scale’ https://t.co/v72JKC2qQF — Breitbart London (@BreitbartLondon) July 21, 2020

Follow Kurt Zindulka on Twitter here: @KurtZindulka",BreitBart,-1
CA Democrat Christy Smith Concedes to Republican Rep. Mike Garcia,['Kristina Wong'],"Democrat candidate California State Assemblywoman Christy Smith conceded to incumbent Rep. Mike Garcia (R-CA) Monday in the race for California’s 25th Congressional District — former Rep. Katie Hill (D-CA)’s seat before she resigned.

Garcia had a slim lead of just 339 votes, but Smith said it was clear that amount could not be overcome. She wrote on Facebook:

This is not the end result we fought for, but I am proud of the strong, grassroots campaign we ran. Over the last few weeks, our attorneys reviewed thousands of uncounted ballots, and our campaign volunteers undertook an extraordinary effort to cure hundreds of votes throughout the district that otherwise may not have been counted. We exhausted every possible option, and did everything within our power to ensure that every voice in this election was heard. Nonetheless, we came up short.

Garcia, a Navy combat pilot, issued a statement on Monday that said his focus is on representing all constituents in the district.

Garcia said, according to CBSLA.:

My focus is on representing all constituents in CA-25. In the short term, this means pushing to get federal relief to those who are most impacted by COVID, individuals and small businesses. It’s been a tough election, but the fight has been worth it. I am looking forward to two more years. Thank you CA-25!

After a special election in March for Hill’s seat did not produce a candidate with a majority of votes, Smith and Garcia faced a run-off in May. Garcia won and was sworn in. The November 3 race is for a full two-year term.

Garcia called the race an “existential fight” for the nation in an October interview with SiriusXM’s Breitbart News Saturday.

“I’m making sure that what’s happened to our state of California doesn’t happen at the national level. We have some of the highest taxes, thick bureaucracy that’s killing small businesses and making people want to leave California, and there’s a reason for that,” he said.

“A lot of the ills that we’re experiencing here in what should be a very beautiful state, a very thriving state, are now being uploaded to the federal level,” he said.

He also blasted California Gov. Gavin Newsom (D-CA)’s COVID policies that were handcuffing the economy. “We need to get our kids back in school, we need to get our business back online, reopen the amusement parks and start realizing the full potential that we have,” he said.

Garcia, a former Navy pilot, added: “So that’s the fight we’re fighting right now, and people are paying attention.”

Follow Breitbart News’s Kristina Wong on Twitter or on Facebook.",BreitBart,-1
"Kentucky AG: Closing Religious Schools Violates First Amendment, ‘We’re Ready’ to Send Lawsuit to SCOTUS",['Ian Hanchett'],"On Monday’s broadcast of the Fox News Channel’s “Fox & Friends,” Kentucky Attorney General Daniel Cameron (R) stated that he will send his lawsuit arguing that Kentucky Gov. Andy Beshear’s (D) school closures violate the First Amendment because they have closed down religious schools to the Supreme Court.

Cameron said that the governor has “repeatedly” infringed on “the First Amendment free exercise of religion here in the commonwealth of Kentucky. Again, I respect his responsibility to keep people safe. But we have to safeguard our religious freedoms here in Kentucky. And so, when you tell folks who send their kids to religious-affiliated schools, which is an act of worship within itself, that they cannot go to school, it infringes upon the First Amendment rights.”

He added, “We won at the federal district court, who said that there was — it was appropriate to issue a statewide injunction because he’d infringed upon First Amendment rights. A panel at the 6th Circuit Court of Appeals disagreed and stayed that injunction. And so, now we’re ready to send our case to the Supreme Court. We’ll be applying for review by the Supreme Court, hopefully, today.”

Follow Ian Hanchett on Twitter @IanHanchett",BreitBart,-1
Stacey Abrams Voter Registration Group Denies Impropriety,['Kyle Morris'],"Brad Raffensperger, Georgia’s Republican Secretary of State, resurrected a tired and false claim against the New Georgia Project’s legitimate efforts to register eligible Georgians to participate in elections in a press conference held Monday morning, November 30th.

Nse Ufot, Executive Director of the New Georgia Project said:

As Georgians are turning out in record numbers to have their voices heard at the polls, the Secretary of State is resorting to desperate attempts to smear law-abiding organizations and scare eligible Georgians from registering to vote in critical upcoming elections. We will not be deterred. This attack on our organization comes at a time when people across the country have witnessed the strength of our program and the collective power of a new Georgia electorate that embraces a system of inclusivity and opportunity for all Georgians. The timing is not accidental.

The organization also stated that it will “continue its mission to register eligible voters in advance of the December 7th deadline” in its efforts to make sure that Georgia residents “have their voices heard at the polls and freely and fairly cast their ballots for those who would represent them.”

Raffensperger announced earlier Monday that his office will launch an investigation into voting groups accused of encouraging non-Georgia residents to register to vote in the runoff elections, which are set to take place on January 5.

“We have opened an investigation into a group called America Votes, who is sending absentee ballot applications to people at addresses where they have not lived since 1994,” Raffensperger said during a press conference, adding:

Voting in Georgia when you are not a resident of Georgia is a felony, and encouraging college kids to commit felonies with no regard for what [it] might mean for them is despicable. These third-party groups have a responsibility to not encourage illegal voting. If they do so, they will be held responsible.

Other organizations set to face scrutiny from the investigation include America Votes, Operation New Voter Registration Georgia, and Vote Forward.

Last week, Abrams announced that 900,000 Georgians had requested a mail-in ballot for the runoff elections between Sen. Kelly Loeffler (R-GA) and her Democrat challenger Raphael Warnock, and another between Sen. David Perdue (R-GA) and his Democrat opponent Jon Ossoff.

Interestingly, the Washington Free Beacon reported that Warnock served as the CEO of The New Georgia Project until February of this year.

“Warnock was listed as CEO of the New Georgia Project from 2017 until Feb. 21, 2020, according to the group’s corporate filings,” the report stated. “He has been identified as the New Georgia Project’s chairman and spokesman in media reports and has said he organized voter mobilization drives for the group, including a push to register 80,000 new minority voters in 2014.”",BreitBart,-1
Sarah Fuller’s Halftime Speech Has Some Accusing Vanderbilt of a Publicity Stunt,['Lara Gwinn'],"Vanderbilt senior kicker Sarah Fuller made history on Saturday, becoming the first woman to play on the field in a Power 5 college football game, during the second-half kickoff against the Missouri Tigers. However, recent reports about what happened at halftime before her history-making kick have some believing that her presence on the field may have had more to do with publicity than football.

ESPN reporter Courtney Cronin tweeted on Sunday that she had just ended a Zoom interview with Fuller, where the history-making kicker detailed her halftime locker room speech. “I had coaches come up to me and say ‘I’ve been wanting to say that for awhile now,'” Fuller reportedly said:

I just got off a Zoom call with Vanderbilt kicker Sarah Fuller, who detailed the halftime speech she gave and the reception it received. ""I had coaches come up to me and say 'I’ve been wanting to say that for awhile now,'"" Fuller said. pic.twitter.com/AjoEEjJbeh — Courtney Cronin (@CourtneyRCronin) November 29, 2020

Fuller reportedly said to her new teammates:

If I’m going to be honest, I was a little pissed off at how quiet everybody was on the sideline. … We made a first down, and I was the only one cheering and I was like – what the heck? What’s going on? And I tried to get them pumped up, and I was like, ‘You guys need to start [cheering] your team on.’

My main thing was during the SEC tournament, my entire team was cheering the entire time. It didn’t matter if we were in the locker room or if they were on the sidelines, I think that’s what won it for us. Everybody was cheering non-stop. I just went in there, and I said exactly what I was thinking. I was like, ‘We need to be cheering each other on. This is how you win games. This is how you get better by calling each other out for stuff, and I’m going to call you guys out.’ We need to be supporting one another. If we get a first down, if an interception happens, it’s our fault. We need to be lifting each other up. That’s what a team’s about. I think this team has struggled, and that’s been part of it. We really just need to build that team camaraderie where they can all lean on one another. It was an adjustment going from that team mentality where – hey, we’re all here supporting one another, and I just wanted to bring that to this team.

Some took issue with Fuller’s locker room speech in particular. Joe Kinsey from Outkick questioned Fuller’s and Vanderbilt’s intent:

If you were on the fence about whether Vanderbilt using soccer goalie Sarah Fuller as a fill-in kicker for Saturday’s game against Missouri was a publicity stunt or a necessity, you got your answer on Sunday when it was announced that Fuller had given a halftime speech to her new teammates. Keep in mind, Fuller hadn’t yet stepped foot on the field for her kickoff before giving this speech. … As for this speech, you mean to tell me that a kicker who was pulled off the women’s soccer team and who started practicing with the football team on Tuesday was given the floor to lecture teammates on Saturday?”

“Do you think freshman players on the women’s soccer team who’ve never seen the field get up and give speeches to players who’ve given four years to a program? Nope. Not happening,” Kinsey said.

Responses to Cronin’s tweet also questioned the validity of Vanderbilt’s intentions, with one person saying, “I’m all for her kicking, but this is absurd. Imagine a male walk on kicker of any sort showing up 7 games into the season, not even kicking yet, then lecturing the team about not cheering hard enough bc that’s what they did on his soccer team.”

I'm all for her kicking, but this is absurd. Imagine a male walk on kicker of any sort showing up 7 games into the season, not even kicking yet, then lecturing the team about not cheering hard enough bc that's what they did on his soccer team. — Jackie Chiles (@ChilesJackie) November 29, 2020

Another response read, “I mean man or woman, what gives a soccer player who’s been on the team 3 days the RIGHT to stand up and call out players. Imagine being a senior in this locker room. What gives her the authority to do this? Especially a kicker?? Nah.. this ain’t it.”

I mean man or woman, what gives a soccer player who's been on the team 3 days the RIGHT to stand up and call out players. Imagine being a senior in this locker room. What gives her the authority to do this? Especially a kicker?? Nah.. this ain't it. — Aaron Kizer (@AaronKizer53) November 29, 2020

Others supported Fuller’s place on the team as a needed move for Vanderbilt. Radio host Pat McAfee said, “She was not out asking for this.. An opportunity presented itself,” and that it was not a publicity stunt:

I don't think @SarahFuller_27 becoming the first woman to kick for a Power 5 school was a publicity stunt. She was not out asking for this.. An opportunity presented itself #PatMcAfeeShowLIVE pic.twitter.com/0DhQEUPcAh — Pat McAfee (@PatMcAfeeShow) November 30, 2020

Fuller had a response to her critics during a recent interview. When host Holly Rowe asked Fuller how she handles her critics, Fuller took it in stride, saying, “At this point, like, what are you doing? You know? I am a [Division 1] soccer player. I’m going to Vanderbilt University. I’m getting my degree from here. I’ve done amazing things,” she said:

Hear @sarahfuller_27 on the crazy reactions

-speaking to team at halftime

-what’s next

-how NEVER QUITTING led her to this historic moment for @vandyfootball @espnw @espncfb

Photo credits: Vanderbilt Athletics pic.twitter.com/njDDGodX1I — Holly Rowe (@sportsiren) November 29, 2020

Vanderbilt head coach Derek Mason said on Wednesday, “Right now, we’re just looking at all options. … For us, talking to Sarah, she’s a champ, and no pun intended. Just coming off an SEC Championship in soccer… She’s a complete competitor. She’s an option for us. Right now, that’s where we sit.

“For us, every week is [about] getting to the practice field and about making sure that we put the best possible kicker out there, so we’re competing,” Mason said.

Two other women, Katie Hnida of New Mexico and April Goss of Kent State, have played football at the FBS level. The Power 5 conferences consist of teams from the SEC, ACC, Big 10, Big 12, and Pac 12. Vanderbilt is a member of the SEC.",BreitBart,-1
"Graham: We Need Win in Georgia to Ensure ‘This Nutjob, Tanden’ Doesn’t Run OMB",['Ian Hanchett'],"On Monday’s broadcast of the Fox News Channel’s “Hannity,” Sen. Lindsey Graham (R-SC) stated that if Republicans “want to make sure this nutjob, Tanden, doesn’t become the director of the budget, in charge of the Office of Management and Budget, then make sure we win in Georgia.”

Graham said, “If we win both seats in Georgia, I’ll be the Budget Chairman, anybody — the OMB director has to come before the Budget Committee for hearings to be confirmed. I think I would ask different questions than Bernie Sanders, who’d be the Budget Chairman if Democrats win in Georgia. So, if you want to stop this nonsense, if you want to make sure this nutjob, Tanden, doesn’t become the director of the budget, in charge of the Office of Management and Budget, then make sure we win in Georgia.”

Follow Ian Hanchett on Twitter @IanHanchett",BreitBart,-1
FNC’s Geraldo Rivera: Trump Must Stop Attacking Election Results — ‘Enough Is Enough Now’,['Pam Key'],"Fox News Channel’s Geraldo Rivera called on President Donald Trump to stop attacking the presidential election as fraudulent because it could cost the Republican Party the Georgia Senate races and control of the Senate during an appearance on Monday’s broadcast of “The Story.”

Rivera said, “If people lose faith in Georgia’s electoral system and not show up, then they will be gifting Democrats control of the United States Senate. The stakes are so very high. They are astronomical. You know, as a person who has been accused of giving the president too much of the benefit of the doubt, I can’t imagine why the Republican senators aren’t rallying around the Georgia Republicans – the secretary of state and the governor there – and saying that, ‘The system in Georgia will work. You got to vote. Everything is at stake here.’ Rather than attacking the system, not only in Georgia but nationwide, undermines faith in the system, discourages people.”

He continued, “I think that the president is on the wrong course here. I think he has got to take a real gut check between now and Saturday. With all due respect, and you know I love the guy, but enough is enough now.”

He added, “This is the job he has now as the head of the GOP, as the commander-in-chief of the country – he’s gotta rally the voters in Georgia. Control of the Senate is in the balance now, and if he allows his personal, you know, annoyance with the secretary of state and Governor Kemp to rule, then I think it’s going to be a devastating loss for the Republican Party.”

Follow Pam Key on Twitter @pamkeyNEN",BreitBart,-1
Raphael Warnock Mocks Churchgoers Having Guns for Self-Defense,['Awr Hawkins'],"A video has emerged showing Democrat Senate candidate Rev. Raphael Warnock mocking churchgoers for wanting to defend themselves with guns.

The video shows Warnock speaking against the Safe Carry Protection Act, which Georgia lawmakers enacted in 2014. The act expanded the number of places law-abiding citizens could carry guns for self-defense in the hopes of reducing the number of gun-free zones, thereby reducing the number of soft targets available to criminals and/or demented attackers.

The video, posted by the NRA, shows Warnock saying, “Somebody decided that they had a bright idea to pass a piece of legislation that will allow for guns and concealed weapons to be carried in churches.”

He went on to mock the idea of carrying a gun in a church meeting, suggesting such meetings are the “last place” where carrying a firearm ought to be allowed.

BOMBSHELL: Newly found video shows Georgia Senate candidate @ReverendWarnock LAUGHING at church-goers who defend themselves with guns. First Warnock goes after our veterans, now our Second Amendment. Georgians have a clear choice Jan. 5! #gapol #gasen pic.twitter.com/YFtGdiqkOi — NRA (@NRA) November 30, 2020

On November 5, 2017, Stephen Willeford’s daughter told him she heard gun shots at the nearby First Baptist Church in Sutherland Springs, Texas. Willeford grabbed an AR-15 and ran to the scene, making contact with the attacker, then shooting and wounding him to stop the attack.

The heinous attack that brought Willeford running resulted in a Texas law allowing concealed carry permit holders to be armed in their churches and houses of worship for self-defense.

The law allowing self-defense carry in churches took effect in September 2019 and just months later, on December 29, 2019, an armed church member, who was also a volunteer church security team member, took out an armed attacker and saved countless lives. Because Jack Wilson was armed and ready, the attacker sustained a lethal bullet wound immediately after he shot and killed an innocent.

Surveillance video of the December 29, 2019, attack shows the attacker pull a shotgun out from his jacket, only to be killed within seconds by Wilson. As the video rolls, other armed congregants can be seen rising from their seats and converging on the attacker’s position:

NEW: Video shows man opening fire at Texas church before he is shot by a security guard; 2 dead, 1 critical (blurred to hide victims, viewer discretion is advised) pic.twitter.com/hulXR7MYIy — BNO News (@BNONews) December 29, 2019

The Safe Carry Protection Act was designed to give Georgians the kind of fighting chance that the world saw on display when Wilson shot the attacker in the White Settlement, Texas, church. But Warnock mocked the idea of churchgoers being armed for defense of themselves and others.

AWR Hawkins is an award-winning Second Amendment columnist for Breitbart News and the writer/curator of Down Range with AWR Hawkins, a weekly newsletter focused on all things Second Amendment, also for Breitbart News. He is the political analyst for Armed American Radio. Follow him on Twitter: @AWRHawkins. Reach him directly at awrhawkins@breitbart.com. Sign up to get Down Range at breitbart.com/downrange.",BreitBart,-1
Biden's Top Economic Adviser Tied to Delphi Pension-Slashing Scheme,['John Binder'],"Democrat Joe Biden’s pick to be his top economic adviser in the White House served on the Obama-appointed team that helped slash pensions for roughly 20,000 Americans in the auto bailout.

This week, Biden announced that Obama alum Brian Deese, now an executive at the investment management firm BlackRock, will serve as his top economic adviser should he enter the White House.

Deese previously served as a special assistant to Obama for economic policy and played a role in the administration’s bailout of the auto industry, which ultimately led to slashed pensions for 20,000 non-union workers at the Delphi Corporation, an auto parts supplier to General Motors (GM).

In 2009, as part of the Obama-Biden administration’s taxpayer-funded bailout of GM, the Pension Benefit Guaranty Corporation (PBGC) terminated the pension plans of non-unionized Delphi workers. In some cases, workers had their pensions gutted by as much as 75 percent.

A federal report in 2013 detailed that the Delphi workers would likely have their pensions cut by an estimated $440 million. Meanwhile, GM topped off unionized Delphi workers’ pensions at a cost of about $1 billion.

Deese, along with agency heads like Timothy Geithner and top advisers like Ron Bloom, was named in that federal report, having had been involved in multiple conversations about the Delphi pensions:

In July 2009, internal Government emails between the Auto Team and Advisor to the President Brian Deese discussed GM’s need to address issues with Delphi’s “splinter unions.” Auto Team officials did not recall details related to the emails. When Senator Charles Schumer took a position that GM should assume the Delphi salaried retiree pensions, Mr. Deese emailed Mr. Rattner this “may complicate the optics of doing anything for the splinters.” Other emails from Mr. Deese stated, “We will continue to face intense scrutiny on this issue. The politics of terminations is quite intense” and “we need to work on a clear rationale for the outcomes we’re moving toward, as well as an explanation of respective roles.” Mr. Rattner emailed members of the Auto Team that he had spoken with Fritz Henderson about “our logic on the splinters, which he [Henderson] was fine with. [Auto Team Analyst] Sadiq [Malik] should speak to Janice [Uhlig] about the details, particularly how the reallocation of the $417mm would work.” Auto Team member Feldman emailed members of the Auto Team about health care/pension benefit changes for IUE and USW employees, and Mr. Deese responded that the company’s organizing principle was parity between GM salaried and non-UAW hourlies. Mr. Deese referenced a discussion about health care costs and the “credible fairness arguments to augment the hourlies’ recovery based on the pension disparity, but that for all the reasons we discussed that would not be possible. However, I think the logic of that conclusion strongly counsels in favor of bringing the top-up through. Otherwise, we’re moving in the opposite direction from a position that we all agreed was itself on the edge of fairness.”

In October, President Trump signed a memorandum to devise a plan to restore the pensions of the Delphi workers. Biden has not said if he supports the memorandum.

Former Delphi workers told Breitbart News in interviews how the pension-slashing scheme uprooted their livelihoods. One retiree said she lost her home, and her retirement plans to move to the Florida coast have been squashed.

Another retiree said his wife died in the process, as he was forced to find work in order to pay for her medical bills. He had assumed that after 30 years at Delphi, he and his wife would have a good healthcare plan in their retirement. That ended when his pension was cut by about 30 percent.

Delphi, which has since split into Aptiv and Delphi Technologies, announced in 2006 that it would shutter 21 of its 29 plants in the United States — offshoring some 20,000 U.S. jobs to Mexico, China, and other foreign countries.

At the time, Delphi employed nearly 50,000 Americans, who earned about $30 an hour on the assembly line. Now, workers in Mexico for the company earn about $1 an hour.

John Binder is a reporter for Breitbart News. Follow him on Twitter at @JxhnBinder.",BreitBart,-1
Global Smartphone Sales Drop 5.7 Percent in Q3 2020,['Tom Ciccotta'],"A new report published this week revealed that global smartphone sales dropped almost six percent during the third quarter of 2020. During the same period, Chinese manufacturer Xiaomi passed Apple to become the third-largest smartphone manufacturer in the world.

According to a report by Gartner, global smartphone sales dropped by nearly six percent in the third quarter of 2020.

Anshul Gupta, a senior researcher at Gartner, argues that the decrease in smartphone sales was likely caused by coronavirus lockdowns, which have forced many consumers to limit their spending.

“Consumers are limiting their discretionary spend even as some lockdown conditions have started to improve,” Gupta said. “Global smartphone sales experienced moderate growth from the second quarter of 2020 to the third quarter. This was due to pent-up demand from previous quarters.”

“Early signs of recovery can be seen in a few markets, including parts of mature Asia/Pacific and Latin America. Near normal conditions in China improved smartphone production to fill in the supply gap in the third quarter which benefited sales to some extent,” Gupta added. “For the first time this year, smartphone sales to end users in three of the top five markets i.e., India, Indonesia and Brazil increased, growing 9.3%, 8.5% and 3.3%, respectively.”

The report also revealed that Apple now trails Samsung, Huawei, and Xiaomi with regards to market share in the smartphone industry. Previously, Apple occupied the third spot on the list. It was surpassed in the third quarter by Xiaomi, due in part to the delayed shipment of iPhone 12 models.

Breitbart News reported this week on a rumor that Apple may remove the charging port from next year’s line of iPhones. The Silicon Valley giant faced criticism when it removed the headphone port from its smartphones in 2016.

Stay tuned to Breitbart News for more updates on the tech industry.",BreitBart,-1
