Title,Author,Text,Resource,Label,,,,,,,,,,,,
How drawing comics is helping me mentally survive lockdown,[],"I’m sitting at a cafe table in Paris, wearing impractically high-heeled boots, sipping espresso and blowing cigarette smoke into the air. Here I am swimming in the deep ocean, making friends with an octopus.

One week after our state declared official lockdown, I found a way to travel safely, without mask or temperature checks, to explore other worlds and discover a sense of possibility that I acutely miss.

I first suggested the comics class to four friends who share my love of the cartoonist Lynda Barry. We didn’t know how long the lockdown would last, and doing exercises from Barry’s book, Making Comics, seemed like a fun way to pass time now that we were homebound. Armed with three-by-five index cards, blank paper and black Flair pens, we’ve diligently followed Barry’s class syllabus, starting each session by drawing a three-minute “attendance card”, from a list of ideas. Draw yourself as a vegetable. Draw yourself as a bearded lady. Draw yourself digging your way to freedom. Draw yourself as a French person.

I’ve discovered it feels good to be someone else, even for an hour, each week.

Photograph: Alysia Abbott

During the pandemic, many activities I love (eating out, visiting friends) are forbidden. I’m often too anxious to read for any length of time, and writing’s a challenge. With the country alternately on fire or on the verge of civil war, topics that seemed pressing in early 2020 now seem trite. Social media offer distraction and solidarity but also keep me glued to the news cycle and remind me what I should be doing, like contacting voters in Georgia for the January runoffs.

Drawing is one of few remaining activities that actually calms me.

As a kid, I loved drawing more than anything. My dad was a single parent and poet. Whenever I accompanied him to readings, he set me up in a corner with paper and pencils. There, I created whole cities hidden in clouds, or at the bottom of the sea. Birds became passenger planes, fish swam alongside mermaids and their mer-families. In high school, I entered and placed in a few art contests. But when I left home for college, drawing moved from the center of my pages to the margins. It became something I let myself do when my mind was wandering but never permitted myself to devote real time to. I didn’t believe I was good enough. I thought I should focus on finding a job to support myself.

Photograph: Alysia Abbott

I stuffed my drawing self in the back of the closet like an outfit I used to love and couldn’t bear to give away. It’s meaningful, but does it still fit? If I put it on, will I look like myself, or like someone in costume, pretending?

But now, with desk-time in abundance, drawing has become my refuge. Unlike with my other work – writing, reporting, teaching – I never worry if I’m doing it right or wrong. My only audience is those four supportive friends on Zoom. We make our drawings, then share them, laughing at each other and at ourselves. After meeting for more than 32 weeks, we’ve exhausted Lynda Barry’s attendance cards. Now we’ve come up with our own prompts: Draw yourself moderating the debate. Draw yourself nursing old wounds. Draw yourself as Uncle Sam. It feels like creativity for creativity’s sake, and it’s surprisingly therapeutic.

Take an assignment called Monster Jam: Draw four sets of scribbles, then transform each into a different monster. The monsters become characters with dialogue, backstories, family portraits: a whole life. Drawing my monster on his deathbed helped me sit with the idea of so many now dying of Covid-19, surrounded by hospital staff instead of family.

Cartooning has taught me how to live with the unknown. Some exercises require that you draw with your eyes closed, or with your non-dominant hand. With so much that’s unpredictable – will Massachusetts get its infection numbers down, how long will my daughter be learning remotely, will Donald Trump ever concede this election? – it feels good to let go of the “perfect drawing” and instead be delighted by whatever shows up.

When I was little, my dad used to make drawings in an effort to conquer my fear of monsters. He drew me beating up and throwing out the window a monster who’d burst into my bedroom. He thought if he drew me acting fearless, I’d no longer be a scaredy cat. That didn’t quite work out. This anxious child has grown into an anxious adult, made more anxious by these unusual times.

But I can turn to drawing as an act of becoming. I’m a tightrope walker balancing over a shark-infested sea. I’m floating in outer space, miles above Earth’s problems. I can fight my monsters by drawing my monsters. With paper and ink, I can imagine all of us out of this chaotic world.

• Alysia Abbott, the author of Fairyland: A Memoir of My Father, leads the Memoir Incubator program at GrubStreet in Boston",TheGuardian,1,,,,,,,,,,,,
'The equals of Klee and Matisse' – the Alabama quilt-makers who shook America,[],"Loretta Pettway Bennett remembers well the moment everything changed for her tight-knit, rural community. The 20th century was drawing to a close. She was in her late 30s, living with her husband and sons on the site of an old cotton plantation on a deep bend in the Alabama River. Any spare time she could muster was spent stitching quilts alongside her grandmother, mother and aunt, to pile on beds or hang on walls to stop the damp river air from snaking in between the logs of their cabin walls.

Then, in 1997, along came a collector who started to snap up the quilts for crazy money, and talked them up as works of art worthy of being shown in museums. “It seemed like a good idea, but at the time we didn’t believe it. Who would want to see these raggedy old quilts?” says Pettway Bennett. Up until then, the quilts might sell for a few dollars apiece, a handy enough boost to the economy of the 200-strong hamlet, which had been identified decades earlier as part of the poorest region in the US. Renamed Boykin in the 1940s, it was still known locally by its slave-era name of Gee’s Bend.

The collector was Bill Arnett, a white free-wheeling enthusiast who had made a specialism of what he called “black vernacular art”. Five years later he proved his point. An exhibition was mounted at Houston’s Museum of Fine Arts, which one of the curators involved in researching and staging it predicted was “going to change art history”. The 2002 show would go on to New York and to 11 other cities across the US, presenting connoisseurs with startling evidence that women cut off from international art movements were creating work that, as the New York Times noted, was the equal of anything by Klee or Matisse.

‘At the time we didn’t believe it’ … Loretta Pettway Bennett. Photograph: Stephen Pitkin/Pitkin Studio

Pettway Bennett was among the quilters who were driven in buses to the launch of the exhibition, where they were treated like royalty and entertained the cosmopolitan arts crowd with “songs of sorrow” from their devout, plantation culture. A documentary made at the time captures the two-way excitement of the occasion – quilters who had never before set foot in a gallery marvelling at their own handiwork on the walls, and viewers moved to tears by its artistry and its cultural importance. “That the art is so full of love and patriotism and hope is very moving,” said Jane Fonda, who is one of their longest-standing champions, and whose daughter, Vanessa Vadim, was briefly married to Arnett’s son, Matt. “The rest of us can get cynical and angry but these people, of all people, should be and are not.”

One has a small blue inkblot that might have been left by a child doing homework in bed

Love and hope are all very fine, but Pettway Bennett – like all the quilters – was also a pragmatist. On her return from Houston she set to work, collecting up every scrap of denim she could find from clothes her husband and sons had abandoned or grown out of, to capitalise on this sudden success. The resulting quilt – a crazy-paving of patch pockets and scuffed knees finished in 2003 – now hangs in the Alison Jacques Gallery in London in what is believed to be the first European exhibition dedicated to the Gee’s Bend quilters’ work.

The 13 quilts in the exhibition span 90 years in the life of six families, many of them named Pettway after the 19th-century landowner who had transported their forefathers to Gee’s Bend to work on his cotton plantation. The oldest was made by Annie E Pettway in 1930, when the price of cotton slumped, reducing the community to such penury that they had to be fed by the Red Cross. Its sombre colours – typical of the period – make a vivid contrast to the geometrical exuberance of one made by Annie’s daughter, Rita Mae, in 2019. Both are constructed in a “block style” that is one of the design standards on which expert quilters improvised.

‘Lying in bed, staring at the roof of the cabin” … Housetop by Qunnie Pettway. Photograph: Michael Brzezinski/© Qunnie Pettway / Artists Rights Society (ARS), New York and DACS, London

Pettway Bennett started learning how to sew quilts at the age of five or six. “As a little child we had the job of threading needles, and they’d let us practise on some real small pieces just to keep our hands busy,” she says. She completed her own first solo effort one summer when she was around 13, “but it was all lopsided and my mom finished it.” It was given to one of her brothers who has no memory of it. He probably used it to work on a car, which was the fate of many quilts that got old and raggedy, she says.

Arnett was driven in his pursuit of African American art by a conviction that there must be a visual equivalent to jazz and blues. When he first arrived at Gee’s Bend, he would find fabulous improvisations stashed beneath mattresses. Legend has it that one quilter had burned her whole collection just a week before he showed up.

Introducing the catalogue for the landmark show, art historian Alvia Wardlaw – now director of Texas Southern University Museum – captured the emotion of the occasion. The quilts, she wrote, were created “between picking cotton, braiding hair, soothing the furrowed brow of an overworked husband … [Each] is a statement of bold independence, almost defiant in a sense, because in the midst of such near tragic epic sagas of poverty and misery, [its maker] has had the audacity to create something bright and beautiful that has never been seen before and will never be seen quite that way again, and it is all hers, it came out of her own head from beneath a bandana in the blazing sun.”

Damp river air … a woman drying quilts circa 1900. Photograph: Edith Morgan/Courtesy Souls Grown Deep Foundation and Alison Jacques Gallery, London

Eighteen years later, on the other side of the world, the quilts still pack an emotional punch, each one carrying stories that are both unique to them and reflective of a wider history. The fabric on several is worn away to reveal lint linings made from fibres scrounged from the gin-houses where raw cotton was combed free of seeds. Those from the 1970s were often made from corduroy offcuts – like Qunnie’s “Housetop” – after a cooperative set up to provide paying work for the women won a contract from the retailer Sears to produce corduroy pillows.

Many also carry stains that hark back to previous lives as part of family homes; one has a small blue inkblot that might have been left by a child doing homework in bed. “Normally this sort of mark would be removed as part of the conservation process, but they are part of the autobiography of these quilts,” says gallery director Hannah Robinson, who is hoping that major European museums will take an interest in the quilts. A private collector has already bought one for the Los Angeles Museum of Contemporary Art, and the Tate is considering a further two.

A design in denim … Work-Clothes Strips by Loretta Pettway Bennett. Photograph: Michael Brzezinski/© Loretta Pettway Bennett / Artists Rights Society, New York and DACS, London

The relationship of the quilters with the international art market has, perhaps inevitably, had its hiccups. Arnett, who died this summer, has several times been accused of exploiting them. A suit for fraud brought against him by the families of two Gee’s Bend quilters was dismissed in 2007. It is a charge that Pettway Bennett strongly disputes today. “I do believe that the intentions were good, but I don’t think the children of the quilters understood what he did for us,” she says. The London exhibition is a collaboration with the Souls Grown Deep Foundation, which Arnett set up to safeguard his collection. Its website celebrates the lives of more than 120 Gee’s Bend quilters whose work Arnett bought over the years.

It is lunchtime on Thanksgiving holiday when I phone Pettway Bennett, and she hurries off to turn the heat down on the food that she is busy cooking for the three young men in her family. It’s not turkey: no, no, no, she says. They are Jehovah’s Witnesses, so have no truck with national celebrations. She was widowed a couple of years ago, and has recently moved to a smaller house, so has not been quilting for a while, but she hopes to get back to it once she is properly settled in. There aren’t many quilters among the younger generations, she says – at 60, she is the youngest in the show. They all still have quilts on their beds, “but our houses are better insulated now, so the quilts are just for decoration”.",TheGuardian,1,,,,,,,,,,,,
'Worst work in the world': US park rangers grapple with tide of human waste,[],"For 20 years, Richard Lechleitner had a grueling task at Mt Rainier national park: digging human waste out of backcountry toilets and carrying it down the mountains.

Staff at the park in Washington state grappled with an influx of visitors hiking far from roads, along with thousands of climbers attempting to reach the active volcano’s 14,000ft summit each year. People heeded the call of nature on Mt Rainier’s pristine glaciers, as well as in its unvarnished wilderness toilets.

“They’d put in these horrible toilets that just smelled terrible,” Lechleitner said. Maintaining them, he found, was appallingly dirty work.

At national parks across the US, from the peaks of Denali in Alaska to desert backpacking destinations in Utah and Arizona, managers have struggled to deal with this inevitable byproduct of people eager to get outdoors, a desire that continues amid the pandemic. Unlike a discarded Clif Bar wrapper, human waste carries a slew of bacteria and pathogens when left unbagged or otherwise unaddressed.

A backcountry toilet at Camp Muir, a climbing destination at 10,000ft on Washington’s Mt Rainier. Photograph: Kyle Roepke/Courtesy Geoff Hill

Colorado’s Rocky Mountain national park has been hit especially hard. There, a surge in visitors meant toilet paper became a more common sight in wilderness areas, rangers told the Guardian. But the park is now known nationally for pioneering a solution used at other sites, including Mt Rainier.

Between 2016 and 2019, the 265,000-acre park near Denver saw a 40% increase in visitors hiking and climbing its woods and jagged peaks. In 2019, it was the third-most visited national park in the US.

More hikers than ever were flocking to Longs Peak, a sheer 14,000ft mountain near the continental divide. The main trail attracts thousands of people each day during the summer, but around the mountain there are just four toilets, spread miles apart. That leaves hikers with limited options.

By 2015, rangers were trekking to the toilets and finding repulsive conditions. At its worst, the solid matter would freeze and thaw repeatedly and rise above the seat. Rangers would have to dig the material from the chamber and load it into a five-gallon bucket, place the cargo on to a pack animal and ride down.

“This is some of the worst work in the world,” said Geoff Hill, a toilet entrepreneur who worked with the park’s rangers as a doctoral student studying backcountry waste.

Because the toilets were in such a sordid state, many hikers probably refused to use them, opting instead to dig a shallow hole or cover their business with a rock.

Human pathogens can sully streams and harm high-altitude denizens, such as marmots. The beaver-like creatures would sometimes become stuck inside the toilet chambers and covered in waste, according to park staff.

Park chiefs poured time and resources into a solution. They settled on a nifty toilet product that Hill designed, called ToiletTech.

The system separates urine from solid waste, which creates cleaner excrement – and less work for rangers. Beneath the toilet seat, excrement lands on a small conveyor belt, while urine flows through a separate pipe and into a septic field. When a visitor presses a foot-powered pump inside the bathroom, ordure travels from the conveyor belt into its own chamber. There, it remains dry, lightweight and free of viruses usually present in a wet barrel of urine-soaked waste.

The new facilities, which replaced the four toilets near Longs Peak, have since helped cut down on solid matter in the area and made rangers’ lives much easier, although 200mph winds once blew the doors off a unit in the Boulder Field area.

Land managers have installed Hill’s toilets across the country to rave reviews, from Angel’s Landing in Utah’s Zion national park to Terwilliger Hot Springs outside Portland, Oregon, as well as at Mt Rainier.

“If I was to win the lottery, I literally would go out … and buy enough toilets to work in all of the backcountry camps at Mt Rainier,” Lechleitner said of the new design.

But even Hill’s toilets come with drawbacks. Waste from remote areas is still flown out by helicopter, which is expensive. Lechleitner also said the ToiletTech units aren’t cheap, at $4,000 per unit, and National Park System maintenance upgrades are notoriously backlogged.

A helicopter delivers parts for new toilets installed near Longs Peak in Rocky Mountain national park, in 2018. Photograph: Courtesy Rick Sommerfeld

Mt Rainier is a petri dish for experiments in another, cheaper method of waste control: requiring climbers to carry their own excreta off the mountain when they’re not near bathrooms.

Land managers will either supply visitors with a kind of plastic bag – often containing an inner lining that seals and neutralizes some of the smell – or ask that they bring their own.

Merely asking hikers to carry their waste has helped protect Coyote Gulch, a maze of narrow canyons swarmed with backpackers in Utah’s Glen Canyon national recreation area, and other popular canyons. The dry environment means waste won’t degrade easily there, and the remote region only has one toilet, said the ranger Steve Henry.

“People are really opening up to the idea,” Henry said.

Plastic bags aren’t a perfect fix – they have to be incinerated at a cost to already cash-strapped agencies, or tossed in a landfill. And people generally don’t want to carry their own feces for days on end.

If a bathroom is still miles away and hikers don’t have a carry-out bag, the best thing they can is tote a trowel to a spot far from streams and trails, said Ben Lawhorn, director of education and research for the outdoor ethics group Leave No Trace.

“Once you get eight miles into the backcountry, it’s up to you to dig a hole,” Lawhorn said.",TheGuardian,1,,,,,,,,,,,,
Cabaret's Joel Grey: 'Life is tough. But it's also beautiful',[],"“Shame on you! How could you bring that up? You wanna see a grown man cry?” Joel Grey is berating me on Zoom. All I wanted to know was how he got the nickname Mr Porno when filming his role as the Emcee, the smirking ringleader he created on Broadway in Kander and Ebb’s Weimar musical Cabaret. Mercifully, he is teasing me.

It’s not for the first time in our chat. There is a glint in his eye when he impersonates a ventriloquist’s dummy, breaks into a snippet of Sixteen Going on Seventeen from The Sound of Music (he once auditioned to play Rolf) and punctuates answers with a high-pitched exhalation that sounds like air escaping from a balloon. When he asks if I want to go to the Oscars I half-believe he’ll take me. His party piece turns out to be an impression of Diana Ross, who handed him his statuette for best supporting actor for Cabaret at the Academy Awards in 1973. “Listen to this,” he says, coming closer to the screen. “And the Oscar goes to,” he half-whispers in a breathy, suspenseful sigh. “Joel … Grey!”

Grey is 88 going on 18. In a pale pink shirt and clear frame glasses, he pops up not with the Emcee’s willkommen or bienvenue but a perky “Hiya! How are ya?” He is in the office of his New York loft apartment, overlooking Hudson River park. The Oscar can be glimpsed in profile on the windowsill, alongside a Tony award for Cabaret. I’ve already taken a virtual tour of his loft – where his own photographs hang among artworks by Robert Rauschenberg and Duane Michals – as it was featured in an interior design video online. I compliment him on his airy bathroom where a giant photograph of Machu Picchu hangs next to a monolithic tub. “Well we’re not going in there today,” he replies briskly. “I don’t think it’s a good place for an interview.”

He has spent the morning making french toast and compiling a personal scrapbook of old pictures. It may be the next in his series of photography books, which have included a volume of vibrant closeup portraits of flowers. One of his lockdown hobbies is buying blooms at a nearby shop, then spending hours “pulling them apart and looking deep inside”. He disappears to fetch a large print of purple petals and holds it up. “It’s a face,” he says from behind the photograph. “A scary, beautiful thing.” It’s true: the flower resembles a glowing skull, somehow both richly flamboyant and ethereal. The picture remains held up, filling the screen. There is a silence. Do I talk to the flower? “Go ahead,” Grey chuckles from behind it.

With Liza Minnelli in Cabaret. Photograph: Allstar/Allied Artists

With Broadway’s theatres closed by the pandemic, what has Grey been doing for entertainment? “I’ve been looking at TikTok,” he says. “What the fuck is that? Everybody is doing it. My grandchild is doing it. And I don’t know what it is!” Has he been going out much? “Less and less. I live across the street from the river and there’s a beautiful park. When we go there, it’s jammed with people – with masks mostly, but I get nervous.”

There’s a lot to fit into Grey’s scrapbook. He has been acting for almost 80 years. His professional debut, aged nine, was in his home town of Cleveland in On Borrowed Time, a macabre comedy about death. The experience “grabbed my throat and held me to the fire”, he remembers. “I knew I was an actor.” It resonated so strongly that he staged a revival of On Borrowed Time a few years ago and, this year, directed a Zoom reading of it. He has returned to Cabaret, too, reprising the Emcee on stage in the 80s. It will always be his most famous role, but there have been many others on Broadway: as the showman George M Cohan (in George M!, the closure of which was blamed on Richard Nixon visiting backstage); the Wizard of Oz in the hit Wicked; luckless “Mr Cellophane” Amos Hart in Chicago, also from Kander and Ebb; and most recently, wistful servant Firs in The Cherry Orchard in 2016.

A year earlier, Grey made headlines when he came out in People magazine at the age of 82. “I don’t like labels,” he told his interviewer, “but if you have to put a label on it, I’m a gay man.” It had taken time, he said, to “embrace that other part of who I always was”. In his 2016 memoir, Master of Ceremonies, he wrote about how, since his youth, he had felt forced to hide his sexuality. Grey detailed early relationships, including with a bellboy at the residential hotel where his family lived in an apartment, and described a permanent hyper-alertness about being “small, sissy, Jewish”. It is frequently a painful read: his mother is disgusted when he comes out to her as a teenager by telling her about a threesome he had with a cantor from their temple. When he tells his wife, Jo Wilder, about his past gay experiences it deepens a void between them that ends their 24-year marriage in the early 80s. Their children are the actor Jennifer Grey (Dirty Dancing) and James, a chef. Grey describes how important it was for them both to see him play a gay man on stage, in Larry Kramer’s landmark Aids drama The Normal Heart, to better understand their father.

Still-life of a flower, shot by Joel Grey. Photograph: Joel Grey

One of Grey’s first film roles (as a smirking law student in Come September in 1961) was opposite Rock Hudson, who was leading his own double life as a gay man in Hollywood. Grey remembers him as “a really nice, funny guy”. When Hudson died of complications from Aids in 1985, it increased awareness of an epidemic that for many was “too horrible to accept or think through”, Grey says. Denial and misinformation were rife. One scene in The Normal Heart required him to kiss another man. “A friend of mine said, you ought to find out from a doctor whether or not you are putting yourself at risk,” remembers Grey. “I called this doctor who was taking care of Rock Hudson. He said: ‘Do you have to kiss the actor?’ I said: ‘Yeah, it’s important in the script.’ He said: ‘Then I wouldn’t do the play.’” Grey wrestled with it and chose the play and the kiss. “I said: ‘I need to tell this story. As an actor it’s my job.’ And it’s what I live for.” He remembers Kramer, who died this year, as a “tough audience”, but “very supportive of my work”.

It is theatre, rather than film or TV, that has been Grey’s passion since his childhood debut. Back then he was Joel Katz. His grandparents were eastern European Jews who settled in Cleveland. Joel was the first of two sons born to Mickey, a musician and comedian who found fame with his Jewish revue the Borscht Capades, and Grace, who named him after her favourite actor, Joel McCrea, and hungered for him to become famous.

A pair of contrasting scenes in Grey’s memoir find him alone as a boy. In one, his mother takes him to New York for an audition that never materialises, and leaves him scared in their hotel room when she goes out with a man. In the other, he is accidentally abandoned in the theatre after hours but is unafraid and revels in its backstage magic. “I didn’t want anybody to come and get me,” he tells me.

At nine, Grey craved a serious theatre career. “That’s all I cared about.” But after appearing in his dad’s revue, he became a nightclub performer and was spotted by the entertainer Eddie Cantor who gave him a spot on his TV show in 1951 when Grey was 18. His whirlwind routine is on YouTube: wide-eyed and elfin-featured, Grey cracks jokes, barks like a seal, does the charleston and dances like a dream. It’s a five-minute delight but the result, he says, was that “I couldn’t get any parts in plays. They’d say: ‘Oh no, he’s a TV guy’ or ‘He’s a nightclub guy.’ It kind of got in the way of my legitimacy.” His nightclub years included playing the London Palladium on a bill with Johnnie Ray, whose more fervent admirers threw Ray their underwear. “Sometimes they forgot to clear the stage,” recalls Grey, who then had to dance a path between the knickers.

He was considering giving up acting when Cabaret came along. Where would he have gone? “An art gallery,” he replies. “Or a hotdog stand.” The impish Emcee was the first theatre role he was offered without an audition. The songs may have been great but when he first read the script, he was alarmed that he had no dialogue and no direct involvement with the plot. The role was essentially a metaphor for seduction and corruption. “I was worried that it was one-dimensional, that he was a nightclub performer doing numbers.” That was precisely what Grey had been trying to escape. “I had to find out the psychology [of the Emcee] and who he was off stage so that hopefully I could bring that biography into those numbers.”

Six-year-old Jennifer would accompany him to the theatre, watching from the wings and even getting made up as one of the Kit Kat Girls in the seedy club. Elements of the Emcee’s look, notably the neatly combed hair and the bow tie, mirrored how Grey’s mother had dressed him as a child. Some of the makeup he used was his wife’s. His co-star Lotte Lenya – celebrated chanteuse, ex-wife of Kurt Weill, and James Bond’s nemesis Rosa Klebb – helped him with the German accent. Jill Haworth was Sally Bowles, the club dancer who longs for a gig at a respectable film studio – surely a feeling Grey could relate to.

Performing in Wicked. Photograph: Matthew Peyton/Getty Images

What made Cabaret so groundbreaking? “First of all, it was about a heinous and terrifying subject: the Holocaust. There were a lot of people who just wanted to forget about it. They tried to write it out of textbooks.” The musical’s unflinching account of antisemitism and persecution remains horribly current, much like Fiddler on the Roof, which Grey recently directed in a Yiddish version at New York’s Museum of Jewish Heritage. In the years immediately after the second world war, Mickey Katz had had hits with Yiddish parodies of popular songs (Haim Afen Range, for example, after Home on the Range). His father was, Grey wrote proudly in his memoir, “inserting Jews into pop culture, so that we belonged, too”.

Grey says he and the producer-director, Hal Prince, were in “lockstep” creating Cabaret together on Broadway. But when Bob Fosse came to direct the film version he did not want to inherit Grey’s Emcee. “There was a total standoff.” It was Fosse who called him Mr Porno, but Grey insists: “He was the original Mr Porno! He was in burlesque backstage when he was a teenager. He saw all that bizarreness as a kid and was attracted to it.” Grey came to believe that Fosse’s animosity towards him was because he wanted to play the Emcee himself. “He was an excellent performer,” says Grey. “He could have done it.”

At the Oscars, Grey beat three actors from The Godfather – James Caan, Robert Duvall and Al Pacino – and The Heartbreak Kid’s Eddie Albert. I imagine the Godfather mob glowering at him. “I don’t think they’ve forgiven me!” he laughs.

Cabaret matched its Tony awards tally of eight wins – including best director for Fosse and best actress for Liza Minnelli. When Grey’s name was read out at the Oscars ceremony, there was Minnelli behind him, dressed in canary yellow, rocking wildly with delight. She was a great choice to play Bowles, he thinks, and her own irresistible sense of fun came with a vulnerability, too. Minnelli would fall asleep on his shoulder on the early morning taxi drives from the hotel to the set. The pair went on to launch a nightclub act in Vegas that they toured around the US. One night, she introduced him on stage before he was ready but he strolled on trouser-less regardless. They performed separately and together, with a set list including Cabaret songs.

Decades later, people are still quoting the Emcee to him. Is it an albatross in any way? He shakes his head. “Just great.” He advances to the screen. “Let me come closer to you: just … great!”

With his daughter, Jennifer Grey, in 2015. Photograph: John Lamparski/WireImage

It’s not the only boundary-breaking musical he has worked on. Grey has a small but joyous scene in Lars von Trier’s Dancer in the Dark, tap-dancing in a courtroom with Björk. That looked like fun, I suggest. “Wrong,” he barks back. “Hard! The two of them [Björk and Von Trier] were not connecting. [We] were in the midst of doing something very unique, and the star and the director weren’t talking.”

We’ve rambled way beyond our allotted time and Grey has his scrapbook and his art to attend to. But he starts another story about visiting Cleveland’s art museum as a kid, finding rooms to hide in. “I’d be in the Egyptian place getting into one of those sarcophaguses. I had this idea that I could hide in one of them.” His high-pitch exhale comes back, this time turning into a full “Yahoo!” I wonder what he would say to nine-year-old Joel Katz, messing around in museums and embarking on his first stage role back in Cleveland. He replies: “Stick with it, be who you are. It’s going to be tough.” There’s a beat. “But it’s also going to be beautiful.”",TheGuardian,1,,,,,,,,,,,,
Tell us about your return to the UK from countries on the quarantine list,[],"The number of places which people need to self-isolate after returning from is growing. Share your experiences

Tell us about your return to the UK from countries on the quarantine list

We would like to hear from people about their experiences arriving at UK airports, ports and train stations from countries on the quarantine list, such as Croatia, France, Spain and Luxembourg.

Share your experiences

Were you required to fill out a test and trace form? Was your temperature taken? Were you given a QR code for scanning? Did anyone check your passport? Was there any information indicating you needed to isolate for 14 days?

We are also interested in hearing from people who have been contacted to ensure they have been quarantining.

You can get in touch by filling in the form below. Your responses are secure as the form is encrypted and only the Guardian has access to your contributions. One of our journalists will be in contact for publication before we publish, so please do leave contact details.

If you’re having trouble using the form, click here. Read terms of service here.",TheGuardian,1,,,,,,,,,,,,
Help us document the US healthcare workers who die fighting coronavirus,[],"We’d like your help identifying the US frontline healthcare workers who die after treating or helping patients with coronavirus

Lost on the frontline is a project by the Guardian and Kaiser Health News that aims to document the life of every healthcare worker in the US who dies from Covid-19 during the pandemic. From doctors to hospital cleaners, and from nursing home aides to paramedics, this project will capture the diverse range of frontline health workers risking their lives to help others in this fight. You can read more about the project here .

If you know a healthcare worker who has died from Covid-19, we’d like you to share their story.

We are specifically documenting workers who were exposed while treating or caring for patients with Covid-19 during the pandemic, or were exposed because they worked at a medical facility serving Covid-19 patients. These include but are not limited to:

Doctors

Nurses

Paramedics and EMTs

Medical technicians

Pharmacists

Home health aides

Nursing home staff

Respiratory therapists

Mental health workers

Medical administrators

Environmental services staff

Food service workers or cleaning crews at medical facilities

Porters who transport patients

While we can’t profile everyone in depth, our goal is to mark every death we can.

A caring neighbor, a nurse who pulled double shifts: the US health workers who died from Covid-19 Read more

Share your stories

You can get in touch by filling in the form below (or if you’re viewing this on Apple News please click here instead). Your responses are secure, as the form is encrypted and only the Guardian and its partner journalists at Kaiser Health News have access to your contributions. Kaiser Health are expert and independent journalists covering health care.

One of our journalists who is working on the Lost on the frontline project will be in touch before we publish, so please provide contact details.

If you’re having trouble using the form, click here. Read terms of service here.",TheGuardian,1,,,,,,,,,,,,
UK couples: have you postponed your winter wedding?,[],"We’d like to hear from couples who’ve been forced to put their upcoming nuptials on hold due to the pandemic

Under the rules of England’s second lockdown, the majority of marriage and civil partnership ceremonies are prohibited. The only weddings allowed to take place are those where one of the couple is seriously ill.

After its 17-day ‘firebreak’ lockdown, weddings in Wales can now go ahead, but the number of ceremony attendees depends on the venue capacity, and receptions are limited to 15 people.

Up to 25 people can attend a wedding ceremony in Northern Ireland, but receptions are banned.

In Scotland, where regions of the country are either in level 1, 2 or 3, no more than 20 people can attend a marriage ceremony or civil partnership.

Share your experiences

If you’re planning on going ahead with a wedding in the next few weeks or you’ve had to postpone one , we’d like to hear from you.

How do you feel about putting your plans on hold? When do you hope to get married now? Have you made any alternate arrangements? Will you get married as soon as you can, or wait until more people can attend?

You can get in touch by filling in the form below, anonymously if you wish. Your responses are secure as the form is encrypted and only the Guardian has access to your contributions. One of our journalists will be in contact for publication before we publish, so please do leave contact details.

If you’re having trouble using the form, click here. Read terms of service here.",TheGuardian,1,,,,,,,,,,,,
Share a story with the Guardian,[],"You can send a news tip direct to Guardian journalists here. For stories that need a high level of security then contact us here

Get in touch with your news tips and stories by filling in our encrypted form below.

If you’re having trouble using the form, click here.

We will contact you if one of our journalists is interested in following up on your story.",TheGuardian,1,,,,,,,,,,,,
'I go to the gym and I'm a nicer bloke' | Modern Masculinity – video,[],"On the day that gyms reopen across England, Guardian journalist Iman Amrani looks at how Covid restrictions on training have impacted men and their mental health over the past month.

In this episode of Modern Masculinity, Iman focuses on community work on the ground, speaking to young men at Hackney Wick FC, in London. She also speaks to gym owner Nick Whitcombe in the Wirral, in the north-west of England – who has been campaigning for gyms to be considered an essential service – about his concerns if they were to be locked down again in the future",TheGuardian,1,,,,,,,,,,,,
'No time for complacency': WHO chief urges caution over festive season – video,[],"Spending time with friends and family at Christmas is 'not worth putting them or yourself at risk', Tedros Adhanom Ghebreyesus, head of the World Health Organization, has said.

He advised people to consider not travelling during the next few months, and urged 'extreme caution' despite last week seeing the first decline in newly reported cases globally since September, saying these gains could easily be lost

",TheGuardian,1,,,,,,,,,,,,
Protesters launch fireworks at police in Paris – video,[],"French security forces fire teargas at protesters marching against police violence in Paris on Saturday after masked activists launched fireworks at their lines, put up barricades and threw stones.

Thousands rallied across France after video of police beating a black music producer fanned anger about a draft law that is seen as curbing the right of journalists to report on police brutality",TheGuardian,1,,,,,,,,,,,,
How will everyone in the world get access to a Covid vaccine? – video,[],"The hunt for a coronavirus vaccine is showing promise but it is premature to say the end of the pandemic is nigh. Several rich countries have signed a 'frenzy of deals' that could prevent many poor nations from getting access to immunisation until at least 2024. Also, many drug firms are potentially refusing to waive patents and other intellectual property rights in order to secure exclusive rights to any cure.

Michael Safi, the Guardian's international correspondent, explains why 'vaccine nationalisation' could scupper global efforts to kill the virus and examines what is being done to tackle the issue",TheGuardian,1,,,,,,,,,,,,
