Title,Author,Text,Resource,Label
"Gamers, Are You Not Seeing All The Olives We Left Around The Expo Hall For You? Gotta Be Like 500 Dollars Worth Here, Be A Huge Waste If No One Eats Any",[],"So far, so good at our first-ever gaming conference! We’ve witnessed some amazing panels, dream-come-true announcements, and a few moments that surprised even us. Still, there’s one small detail that’s been irking us. Gamers, are you not seeing all the olives we left around the expo hall for you? There are, like, $ 500 worth here, and it’d be a huge waste if no one scooped them up and tried a few.



Advertisement

We left all of these olives out for you, guys! So really, feel free to have at ’ em!

Look, readers, we thought this would be a nice treat for everyone, so it’s just a bit of a bummer that we scattered these olives around the convention center and nobody is even picking them up to try a little nibble. Now, it’s possible no one has noticed them, but we really tried to make sure that wasn’t the case. There are olive on tables, some are on the floor, some are in baskets. Anywhere you look, there are olives.

Advertisement

These aren’t some cheap prepackaged olives from the grocery store, either. Maybe that’s what you’re worried about? We went to a nice cheese store and picked them up before the show. We’re talking green and black. Even a few stuffed with blue cheese. Please understand, that’s hundreds of dollars from our pockets down the drain if you don’t even take a little nibble.

Come on, gamers, why are you stepping over them like they’re trash? These are really great olives. Some of them are K alamatas straight from Greece, some have rosemary in the brine. There are even these spicy buffalo- flavored ones that are really nice, too. Even if you don’t want a ton of olives, you can be nice about it and just grab a couple.

Advertisement

Hell, if you really don’t like olives, all you have to do is put them on your plate, walk around with them for a little bit, and then throw them out while we aren’t looking.

Honestly, we’re a little annoyed with you right now, gamers. We sent out an email to see if anybody had dietary restrictions and no one even responded, so we were left to assume everyone was cool with olives. And now we’ve basically spent 500 dollars on nothing.

Advertisement

Think about it: How would that make you feel?

Now, we will take some ownership that we should have left them in jars instead of just putting them down on the conference floor and booths. But we had this image in our head that it would set up a nice tableau, and then we just ran with it. Who knows? Maybe we got overly excited about putting olives everywhere. Either way, their brine is probably an antibacterial, so it’s not like it’s going to get you sick by just picking them up and popping one in your mouth.

Advertisement

Listen, we’re not perfect. Not by a long shot. We’ll admit that a pitted snack might not be the best thing for a video game conference without many trash cans. But you could have at least told us you didn’t enjoy olives before the conference started. We just wanted to do something nice for you and now you’re making us feel like jerks.

This wasn’t out of some food discretionary fund, either. All of our writers pooled their own money in a little manila envelope labeled “OLIVES” because we thought it would be a great reward for our attendees. Instead, we’re going to have to pack them up in Tupperware containers at the end of the day and take them home.

Advertisement

Jeez. Thanks a lot, guys.",TheOnion,-1
"Come On, Man: Representatives From CD Projekt Red Are Completely Hogging All The Controllers At The Booth Where You Can Try Out ‘Cyberpunk 2077’ Even Though It’s Their Own Game",[],"You know what, OGN readers? We’ve seen some pretty unprofessional behavior before in the gaming industry, but this really takes the cake. There is a whole line of playable demo stations for Cyberpunk 2077 at the Onion Gamer Expo right now, but the reps from CD Projekt Red have been hogging every single one of them this whole time even though it’s their own game.

Advertisement

Look, we’re just going to say it: This is total bullshit.

After a week of exclusive previews and gameplay teasers, we were unbelievably pumped to finally get our hands on CD Projekt Red’s sprawling new science-fiction RPG. Unfortunately, just as we were about to grab a controller to jump into the neon-lit wonder of Night City, a dozen Projekt Red employees barged through the door, commandeered every single one of the controllers, and haven’t stopped playing for the past 30 minutes. They didn’t even seem to care that there was a massive line of fans who had been waiting for hours to catch a glimpse of the new perk trees and stealth mechanics over their shoulders. Goddamnit.

Advertisement

What’s worse is that we have repeatedly and respectfully asked their designers and coders to step aside and let someone else play, stressing that they must have playtested the game thousands of times by now over the five-year development cycle. But they just either outright ignored us or laughed in our face! It’s unbelievable. There are signs mounted everywhere that say “Limit 15 Minutes”—signs that they mounted themselves—and these pricks don’t even seem to care.

Jesus Christ, one of them just quit out of the game entirely so she could boot up Celeste. That’s not what this booth is for, you jerks! C’mon!

Advertisement

Well, we are calling it, this is fucking unacceptable, gamers. This is our expo and we want to play Cyberpunk, or at least watch it without Mike Pondsmith deliberately obstructing our view. If CD Projekt Red wants to thumb their noses at the rules and act like a bunch of spoiled assholes, they will pay the price. We’re calling the expo manager to get these assholes off the consoles and let everyone else gets a chance.

And by the way CD Projekt? We are panning the shit out of your game if you ever actually manage to release it.",TheOnion,-1
"Yikes: A Severely Overweight, Dead-Eyed Shigeru Miyamoto Showed Up To Our Gaming Festival 2 Days Late With His Eyebrows Shaved Off And Is Now Silently Wandering Around",[],"Strap in, gamers, because this is a weird one. Two days after our staff expected him, a severely overweight, dead-eyed Shigeru Miyamoto just showed up to the Onion Gamer Expo with his eyebrows shaved off, and he is now silently wandering around the convention hall.



Advertisement

Oof. We really don’t know what to make of this.

See, Mr. Miyamoto, the legendary game designer for Nintendo, was originally scheduled to give a presentation on the main stage earlier this week. As abiding fans of everything he’s contributed to the history of video games, we were all really excited by a rumor that he might be making a big announcement about an upcoming Mario game. He didn’t show up, though, and we didn’t hear anything from him or his representatives about where he was. Ultimately, we assumed he had canceled due to an illness.

Advertisement

Flash forward to today, spectators at the Cyberpunk 2077 demonstration noticed an unhealthily obese, middle-aged Japanese man standing completely still in the middle of the Marvel’s Avengers tent, emptily staring at an exit sign. We didn’t recognize him at first, but after taking a second look, we realized, dear God, that’s Shigeru Miyamoto, and he looks like he’s in horrible shape.

What the hell is going on, gamers?

Our first concern wasn’t that he had missed delivering Monday’s exclusive OGE Nintendo Direct. The more pressing thing was that Miyamoto appeared to be eating from a three-pound sack full of pistachios while repeatedly muttering the word “liars” under his breath in a near-catatonic state. His shirt is completely stained and rumpled, and, well, let’s just say he doesn’t smell great. It’s like a combination of rubbing alcohol and really badly burnt clay—it makes you gag a little just getting a whiff from far away.

Advertisement

After overcoming our distress, we tried to approach the designer behind The Legend Of Zelda and Super Mario and ask what he thought of the conference, and he just said, “Maybe I will—maybe I fucking will—see how they feel about it” before wandering off to the Epic Games booth, where he’s now just glaring at Tim Sweeney and breathing loudly. We’re really scared, and we’re not sure why.

Readers, should we call an ambulance or something?

Either way, we’ll keep an eye on him for you, and let you know if there are any updates. Suffice it to say, it doesn’t look like we’re getting bonus DLC for Super Mario Odyssey or a new 3DS version of Mario Party anytime soon, and what this means for the future of Nintendo in the next generation is anyone’s guess.",TheOnion,-1
Talk Around The Con: The Most Insane Quotes We Heard Around OGE,[],"Stepping into the buzz of gaming celebrities, iconic designers, and voice actors on the floor at our first-ever gaming convention was enough to transform even the most self-serious gamer into an honest-to-god fangirl or fanboy. Here, we’ve compressed the most insane tidbits, quotes, and keynote excerpts into one slideshow that proves that the Onion Gamer Expo has established its place as the greatest convention in gaming history.

",TheOnion,-1
"Mother Fucker: Cliff Bleszinski Just Made Off From Our Conference With 10,000 Free EA Games Pens",[],"Well, gamers, unfortunately it’s time for some pretty infuriating news. We were super excited when Gears Of War and Unreal creator Cliff Bleszinski decided to grace our Onion Gamer’ s Expo with his presence, but then this son of a bitch just took off with 10,000 of our free EA Games pens!



Advertisement

Go dd ammit, what a complete asshole!

As one of the many truly unique facets of the OGN g aming c onference, we were able to partner with EA Games to give each of our attendees a free pen bearing the video game developer’s logo completely free of charge. When Cliff Bleszinski first arrived he took three or four of them— a reasonable amount of pens that should satisfy the average person. But it’s apparently not enough for the greedy prick. We’re well aware that we didn’t have a sign that indicated only taking just one, but this is unbelievable.

Advertisement

We were under the impression that Bleszinski was excited to talk to an audience about his design philosophy with the Gears franchise and maybe sign a few copies , but when it came time for the panel we scheduled, he was peeling out from the parking lot cackling to himself with a van full of our precious EA Games pens.

Cliff Bleszinski, you unconscionable bastard!

What’s disappointing is this was one of the main points of promotion for this conference. We paid an ungodly amount for targeted ads to gamers that read “ Come to the OGE and receive a free white EA Games click pen!” Now we’re left wondering if the only reason why Bleszinski agreed to the conference in the first place was so he could sneak behind our booth to steal boxes of pens while the security guard wasn’t looking.

Advertisement

Given that he took every pen we had, it’s hard to tell if this was simply an act of Machiavellian self-interest or some kind of declaration of war against our conference itself. You have to assume that he has the money to buy 10,000 pens if he wants. But why would someone need this many pens? Maybe he intends to offload them to a fence who can sell them on the black market.

Regardless of the reason, this is a huge dick move.

Christ, sorry you had to find out like this, gamers. But Cliff Bleszinski is the true scum of the Earth for taking off with all 10,000 of our EA Games pens, and we also sincerely apologize that nobody else will get the opportunity to have a free pen. We know it comes as a huge disappointment, but you’ll have to make do with the free EA Games bouncy balls and coasters while we all wish that Cliffy B would go straight to hell.",TheOnion,-1
Everything Is RUINED: Deborah Just Scheduled Her Video Game Expo For The Same Time As Ours Even Though We Already Opened Our Doors And Her Rich Parents Are Hiring Bobby Flay,[],"Goddamnit, gamers. We don’t know if you heard, but apparently, we aren’t allowed to have even one nice thing without it being destroyed by that backstabbing bitch Deborah Hart. In fact, we here at OGN might as well cancel our entire Onion Gaming Expo because even though we already sent out invites to our conference and people are showing up, Deborah scheduled her video game expo for the exact same time as ours and her rich parents are hiring Bobby Flay to cook hors d’oeuvres.



Advertisement

We seriously just want to kill ourselves right now, readers!

What makes this even worse is that we know for a fact that Deborah never even wanted to hold a video game conference before she heard about ours. We were nice enough to suggest that she come to OGE like a week after we had the idea, and she just said, “Oh yeah, maybe.” But now she’s invited all the same people that were on our guest list and got American celebrity chef Bobby Flay himself to put together little finger sandwiches and lamb kebab lollipops, while we’re still stuck trying to get Mangiano’s House of Pizza to donat e some free bread sticks and soda.

Advertisement

We can’t help but think this is all a lot of horseshit, gamers. After the months of hard work we put into OGE, Deborah just up and throws her own bash o n the first weekend of August? There’s no way that’s a coincidence. Plus, we can’t do anything to upstage her because her parents are executives at Wells Fargo or something and can afford to hire culinary master Bobby Flay and rent out a karaoke machine to play 8 -bit versions of pop songs for the whole night. Meanwhile, we all had to get part-time jobs to pay for the streamers that we picked up at Party City. Also, Deborah gets an allowance of $300 a week just for sweeping the kitchen, but she makes their housekeeper do it most of the time anyway, and she’s not even spending any of that money on her video game expo!

Look, let’s be real: Deborah isn’t even an actual gamer— she’s just doing this because she likes that guy Brock on the varsity basketball team and she knows he’s into video games. Sure, Deborah’s family has a Nintendo Switch and she plays Animal Crossing: New Horizons sometimes, but that’s not enough to explain a sudden interest in having thousands of people flock to a rented-out convention center for a whole five-day gaming extravaganza featuring a chef extraordinaire with his own show on the Food Network.

Advertisement

It’s just like the time she debuted her own Portal 2 demo impressions right before we did so people would vote for her for homecoming queen.

Then again, we all know why more people might show up to Deb orah’s thing. She’s easy. Like, really easy. Yeah, we said it. And we’re sure that Bobby Flay would much rather come to our conference if he knew all the rumors about Deborah giving out handjobs in the Golden Corral parking lot in exchange for free beer. She’s also totally flat and stuffs her bra, but you didn’t hear that from us, gamers.

Advertisement

Alright, well, we guess we’re just going to go about our business and try to have a good time despite stupid Deborah destroying everything we worked so hard on. Whatever. Who even cares?

Ugh.",TheOnion,-1
NBA Figures They Garnered Enough Praise To Let All The Players Get Covid Now,[],"NEW YORK—Rationalizing that the league was effectively above criticism at this point, a spokesperson for the National Basketball Association confirmed Tuesday that they had probably garnered enough praise from last summer’s “NBA Bubble” to let all the players contract coronavirus during the upcoming season. “We’re riding high on five months of adulation for the way we handled the bubble, so whatever happens next won’t really matter,” said NBA commissioner Adam Silver, who reasoned that the sheer number of fluff pieces written about the league’s coronavirus-free post-season should give them free reign to host super-spreader events across the country. “Our legacy is pretty much secured at this point. We already did our part to contain the spread—a few hundred Covid cases this year won’t take that away. It’s probably a good idea to make sure that LeBron or Giannis don’t catch it, but who gives a shit about the other guys? We don’t really expect any push back, since we got a free pass for trapping our players in Disney World to recoup lost revenue.” At press time, Silver figured that if the NBA didn’t cancel games after Kobe Bryant’s death, then they won’t have to if a player succumbs to coronavirus.



Advertisement",TheOnion,-1
"Tommy Tuberville Slammed For Using Free Car, Auburn Cheerleaders To Recruit 5-Star Senate Intern",[],"WASHINGTON—Calling it a blatantly corrupt abuse of the recruitment system, critics slammed Alabama’s senator-elect Tommy Tuberville Wednesday for using free cars and Auburn cheerleaders to lure a five -star intern onto his staff. “Tuberville clearly spoiled this guy with steakhouse dinners and signed footballs to snatch him away from Ted Cruz,” said whistleblower Josh Winston, who claims Tuberville took the highly touted Yale senior on a “business” trip to a Cancun resort and spent thousands of dollars on escorts to inappropriately sway him towards joining his team on Capitol Hill. “These kids are supposed to do this for college credit. We’re talking about a once-in-a-generation intern who comes from an elite prep school. Any senator would be happy to add him to their roster, and it’s unfortunate that someone like Tommy can just buy their way through the process.” At press time, Tuberville announced plans to suspend the intern for two sessions of Congress for accepting illicit funds.



Advertisement",TheOnion,-1
Grief Psychologists Say Best Way To Cope With Death In The Family Is Dropping 50 In NBA Game,[],"PITTSBURGH, PA—Urging suffering individuals to take concrete action to address their lingering pain, grief psychologists from Carnegie Mellon University released a study Tuesday finding that the best way to cope with a death in the family is dropping 50 points in an NBA game. “According to our data, the first stage of healing should involve hanging from the rim after a monster dunk and releasing a primal scream,” said lead researcher Gena Kennedy, conceding that while grappling with death is challenging, going 9-10 from beyond the arc can function as a potent relief valve. “We strongly urge anyone grieving a loved one to point up to the heavens after a nailing an impossible fadeaway jumper right in a defender’s face. We’ve also found that scoring the exact age of the deceased can be cathartic—even if it means intentionally missing a free throw. Joining an NBA roster and leading them to a 30-point blowout over a division rival has proven emotional benefits.” The report concluded by recommending mourners win an NBA championship to pay tribute to the deceased .



Advertisement",TheOnion,-1
Area Dad Knew That Play Would Never Work,[],"NEW KENSINGTON, PA—Groaning and pounding his fists on the side of the couch as running back James Conner was tackled for a short two-yard gain, area dad Joseph Mitchem announced during Sunday’s Steelers game that he knew that play would never work. “Jesus Christ, how stupid can you be. They run this fuckin’ play a hundred times a game!” said Mitchem, who claimed that you could see the second the screen pass left Ben Roethlisberger’s hand that the play was going nowhere, and that any idiot could call a better play. “I could see that call coming a mile away and so could the defense. This is a classic Steelers bullshit 2nd down call. When you’ve got [JuJu Smith-] Shuster out there you should be calling a damn pass every 2nd and long.” At press time Mitchem was admonishing a failed slant pass call on a 2nd and 9 and claiming the Steelers should be “running the damn ball more.”



Advertisement",TheOnion,-1
The Worst Sports Teams Of All Time,[],"From Tom Brady’s ageless pursuit of NFL dominance to the crisp, thrilling perfection of the showtime Lakers, professional sports can be a showcase for amazing talent, dedication, and human achievement. Or it can be a showcase for the New York Jets. Here is Onion Sports’ list of the worst professional sports teams of all time.",TheOnion,-1
Lakers 2021 NBA City Uniforms Honor Los Angeles With New On-Fire Design,[],"Deal Alert: This Kid Has All The Coolest Games, And You Can Play Them At His House If You Can Get Over How Weird He Is",TheOnion,-1
Winners And Losers Of The 2020 NBA Draft,[],"Taking place amid the uncertainty of Covid-shortened seasons and a flurry of high-profile trades, the 2020 NBA draft will have huge implications for which GMs get fired in two years. Here are Onion Sports’ winners and losers of last night’s draft.

Advertisement

Winners

Charlotte Hornets : With years of experience playing under a demanding sociopath, LaMelo Ball comes into the league ready for Michael Jordan.

: With years of experience playing under a demanding sociopath, LaMelo Ball comes into the league ready for Michael Jordan. Detroit Pistons : Detroit scored highly coveted prospect Killian Hayes, who’s drawn comparisons to James Harden by turning the ball over on 25% of his possessions.

: Detroit scored highly coveted prospect Killian Hayes, who’s drawn comparisons to James Harden by turning the ball over on 25% of his possessions. Sacramento Kings : With incredible vision and command of the floor, point guard Tyrese Haliburton will be the perfect franchise centerpiece for a team destined to go 33-49 for all eternity.

: With incredible vision and command of the floor, point guard Tyrese Haliburton will be the perfect franchise centerpiece for a team destined to go 33-49 for all eternity. Moms : Getting to see their little stars shine and get all dressed up is a treat for any mom with or without a player in the draft.

: Getting to see their little stars shine and get all dressed up is a treat for any mom with or without a player in the draft. Devin Vassell : Don’t know much about the Florida State shooting guard, which means he’s likely to win 4 titles and 2 MVPs playing for the Spurs.

: Don’t know much about the Florida State shooting guard, which means he’s likely to win 4 titles and 2 MVPs playing for the Spurs. Phoenix Suns: They stood their ground and didn’t bother listening to the so-called experts who thought they should draft for a position of need or value.

Advertisement

Losers

Minnesota Timberwolves : A high-upside player with questionable shooting, it’s unclear whether Anthony Edwards will be another Minnesota bust or develop into in a future All-Star for the Lakers.

: A high-upside player with questionable shooting, it’s unclear whether Anthony Edwards will be another Minnesota bust or develop into in a future All-Star for the Lakers. Washington Wizards : Washington will take a cap hit after drafting Israeli prospect Deni Avdija, whose contract will guarantee $50 million a year in military subsidies to the Netanyahu government as a part of a Bush-era arms deal.

: Washington will take a cap hit after drafting Israeli prospect Deni Avdija, whose contract will guarantee $50 million a year in military subsidies to the Netanyahu government as a part of a Bush-era arms deal. Traditional College Powerhouse Teams : Zero players were selected in the lottery from Kansas, Duke, Kentucky, and North Carolina, prompting the colleges to up their financial donations to potential recruits for the upcoming season.

: Zero players were selected in the lottery from Kansas, Duke, Kentucky, and North Carolina, prompting the colleges to up their financial donations to potential recruits for the upcoming season. LaVar Ball: With all three of his sons out of college, this empty nester will now spend the rest of his days doing crosswords and waiting to die.

Milwaukee Bucks: With Giannis Antetokounmpo in the final year of his contract, Milwaukee failed to draft a generational talent with the 45th pick.",TheOnion,-1
Desperate NBA Prospects Crowd Around List Taped To ESPN Bulletin Board To See Who Got Drafted,[],"BROOKLYN—Frantically scanning the list to find their names, the 2020 NBA draft prospects desperately crowded around a bulletin board Thursday morning to see who got drafted where. “Aww man, I got the Cavs? I wanted the Warriors so bad. My life is over,” said Auburn forward Isaac Okoro, who slinked away as James Wiseman screamed and started jumping and hugging everyone around him after seeing he landed the coveted Golden State role. “I think I would have been a great fit for Minnesota, too, and instead they pick Anthony [Edwards]? Even after they took me out for coffee and said I had real talent? I swear it’s all just playing favorites. LaMelo [Ball] only got picked by the Hornets because his dad complained. This is stupid, everything is stupid.” At press time, an angry, teary Obi Toppin was telling all his friends that he is never going out for basketball again.



Advertisement",TheOnion,-1
Report: 78% Of NBA Prospects Found After Scout’s Car Breaks Down Near Barn Where Kid Shooting On Netless Hoop,[],"BLUE MOUNTAIN, MS—Confirming decades of the speculation about talent development, the NBA released a new report Wednesday revealing that 78% of draft prospects were discovered after a scout’s car breaks down near the barn where a kid is shooting on a netless hoop. “According to our data, the vast majority of prospects are found by scouts who wandered down a dirt road away from their smoking car, only to stumble on a farm’s driveway,” read the report, explaining that countless NBA stars were discovered when the scout paused in astonishment to watch a kid dunk over and over on a crate hoop tied to an old telephone poll. “Most scouting reports are nothing but the phrases ‘C heck this out ’ and ‘W ait, this kid’s only 11?’ muttered into a phone as the scout wipes dust from their eyes while the self-taught farm boy nails three after three. For years now, over 70% of NBA draft first-rounders have been evaluated solely off word of mouth from these hundreds of encounters.” The report added that if these prospects are juking around broken-down tractor parts while liste ning to a poorly produced mixtape, they are immediately offered NBA max contracts.



Advertisement",TheOnion,-1
Trevor Lawrence Inundated With Annoying Letters From Alumni Association Seeking Antibody Donations,[],What Trump Hopes To Accomplish Before Leaving The White House,TheOnion,-1
‘Giannis To Hawks!’ Says Atlanta Fan Citing Twitter Account That Mostly Retweets Porn,[],"ALLENDALE HEIGHTS, GA—Retweeting the account with 47 followers as definitive proof his team had acquired the all-star power forward, local Atlanta fan Jalen Greene posted “Giannis to Hawks!” Tuesday while citing a user that mostly retweets porn. “We’re gonna have Giannis down low, and we didn’t even have to give up Trae Young!” posted Greene, who excitedly added his commentary above a single tweet from an account whose previous 15 posts had been direct replies to porn stars and whose photo is just a close-up of an ass in a string thong. “Sucks that we had to give up a pair of second rounders, but probably worth the risk. This is huge. It looks like we got Harden too! With this roster, Hawks are gonna be champions for sure.” At press time, Greene had taken advantage of another tweet from the same account and signed up for 25% off Sinful_Delicious6969’s OnlyFans.



Advertisement",TheOnion,-1
Parents Cheer As 8-Year-Old Son Chokes Out Opponent In UFC Jr. League Match,[],"LAS VEGAS—Standing up and shouting at the referee as his opponent landed an illegal knee from half guard, Mitch and Ashley Felden cheered on their 8-year- old son, Tanner, Saturday as he secured a submission victory in his UFC Jr. League match. “It’s great for a kid’s confidence when they learn how to roundhouse kick an opponent,” said Felden of his son, revealing that he had bet part of the child’s college fund on the fight. “MMA has really taught him resilience—he didn’t even cry while getting his face stitched up last time. We enrolled him in combat sports at 6, which is actually a pretty late start these days. He’s taken to Brazilian Jiu Jitsu, but a lot of kids switch to wrestling once they get to high school. We’re happy either way, as long as he’s pummeling people.” At press time, UFC suspended Tanner for seven months after he climbed over the o ctagon cage and attacked his opponent’s trainer.

Advertisement",TheOnion,-1
N.Y. Jets Sued For Millions After Using Unlicensed Cheering Sounds From Other Teams,[],"FLORHAM PARK, NJ—Decrying the blatant lifting of audio files for in-stadium noise during quarantine, the New York Jets were sued for millions Friday following the franchise’s unlicensed use of other team s’ cheering sounds. “It is obvious to any listener these sounds of joy and applause were not created by the New York Jets football team,” said Eric Jarvis, an attorney representing several organizations including the Ravens and Seahawks, who claimed the damaged parties had never given permission for the sound of their fans cheering for touchdowns and celebrating interceptions to be used by the Jets. “The Packers and my other clients have worked hard to generate these outpourings of celebratory sound, and for the Jets to lift them like this is outrageous. People that hear this might get the idea that fans support this team, and that is an outright lie. In fact, these sounds being played during Jets games cheapen the entire act of cheering itself , as well as directly harming the value of these franchises and the NFL.” At press time the Jets’ legal team had failed to show at court after accidentally locking themselves out of their office, losing their cell phones, and then inadvertently burning the building down while trying to break back in.



Advertisement",TheOnion,-1
"Jared Goff, Rams Come To Terms On 2-Year Contract Reduction",[],"LOS ANGELES—Finally completing a long-sought move to ensure a winning future for the organization, the Los Angeles Rams and quarterback Jared Goff announced Thursday that they had come to terms on a two-year contract reduction. “We believe this is a win-win for both sides, and are thrilled to get out ahead of future contract disputes and cut down on Jared’s time here,” said Rams general manager Les Snead, who noted that after everything Goff had shown the franchise over the past few years, the quarterback had earned the right to be cut loose. “We want our fans to know we are always willing to do what it takes to win. It’s been a priority to lock Jared into leaving, and this was a better deal than anyone was ever going to offer him. We know he’s excited about being the face of the Raiders’ bench for years to come.” Snead also added that the new contract included generous guaranteed money provisions for every game Goff simply does not attend .



Advertisement",TheOnion,-1
Mike McCarthy Dismisses Talk Of Locker Room Turmoil After Cowboys Burn Mike McCarthy Effigy On Field,[],"ARLINGTON, TX—Promising that the team was all on the same page heading into this week’s matchup with the Eagles, Dallas head coach Mike McCarthy dismissed rumors of turmoil in his locker room Friday after Cowboys players burned an effigy of him at midfield. “The media is trying to start a narrative by saying the players pelting an effigy of me with rotten fruit, beheading it, and lighting it on fire is a sign of dissatisfaction, but I assure you we are all just focused on winning,” said McCarthy, dodging a trash can that was hurled at him by wide receivers Amari Cooper and Michael Gallup. “All these writers saying the players have quit on the team just because they overturned my car, that’s just bullshit. You talk about all the photos of me with my eyes gouged out that are pinned to the wall with hunting knives as if it’s a story, fine, but we are unified and taking it week by week. And as far as all the firearms and explosives being stockpiled in the locker room, I have no comment. Right now, my only concern is that our pad level is too high.” At press time, McCarthy was praising the teamwork and hustle of the players who broke into his house and spray- painted “Resign,” over every surface.



Advertisement",TheOnion,-1
"Fantasy Football Week 8: Start ’Em, Sit ’Em",[],"NFL Week 8 is a time of introspection and reflection in the fantasy football world, a week where you look back on the mistakes of the past and start to get in touch with the lineup that makes you truly happy. Onion Sports fantasy expert Gary Borkowski is here to aid in that quest with his top players to start or sit.

Advertisement

Start ’Em

Chad Henne (QB): Likely to throw for three touchdowns against a weak Jets D after Kansas City subs out Patrick Mahomes in second quarter with 41-0 lead.

Advertisement

La’Mical Perine (RB): With Le’Veon Bell out of the picture, expect the rookie out of Florida to receive 15-20 carries directly into a pile of linemen.

Dez Bryant (WR): Almost certain not to start this week, but just think about how smart and prophetic you’ll look with him in your lineup if he does suit up and play well.

Advertisement

Baker Mayfield (QB): L ikely to rack up big numbers in any league that counts commercial appearances as six points.

Todd Gurley (RB): Start him this week against Carolina. Or don’t. You’re an adult who can make your own decisions.

Advertisement

Sit ’Em

Ben DiNucci (QB): Look don’t tell him we said this because we don’t want to be mean, but we honestly don’t think he’s going to do a very good job this week.

Advertisement

Philadelphia (D/ST): What does it even matter? Adam is 7-0, and getting Christian McCaffrey back from IR any week. You think starting or sitting one of the two defenses you auto-drafted is going to matter?

Tyreek Hill (WR): His speed and fantasy production are the signs of an egotistical showoff and we don’t want to encourage that behavior.

Advertisement

Daniel Jones (QB): Could be hampered by the Giants’ new offensive strategy of repeatedly running backwards into the endzone for a safety until they secure the first overall pick.

Antonio Brown (WR): Despite finalizing his deal with Tampa, Brown has yet to receive his official Bucs email or go through the team’s mandatory benefits portal training.",TheOnion,-1
"Dodgers Sprayed With Blood, Viscera As Screaming Playoff Demon Bursts From Clayton Kershaw’s Body",[],Inside The Sacred Temple Where People Magazine’s Ancestral Editors Choose Their Sexiest Man Alive Each Year,TheOnion,-1
"Old-School Baseball Fan Doesn’t Need Some Formula To Tell Him Which Players Have Best WAR, wOBA",[],"YAKIMA, WA—Recalling the better days when there was real art to arguing over who had the greatest skills, local baseball fan Dennis Morehouse complained Tuesday that he does not need some stupid formula to tell him which players have the best WAR or wOBA. “Back in the ’60s and ’70s, you didn’t need some website and a bunch of math to tell you who was leading the league in d efensive runs saved, you just knew it in your gut,” said Morehouse, who fondly reminisced about the evenings he would spend at the bar arguing with his buddies over whether Mike Schmidt or Rickey Henderson had a higher WAR. “It’s just no fun when there is some nerd with a chart telling me a player’s isolated slugging; I should be deciding that for myself. And honestly, what does a computer know about how many RBIs someone has? That’s just something you figure out on the field by seeing who runs harder. Pretty soon, they’re gonna come u p with some dumb stat to tell us who scored more runs in each game.” At press time, Morehouse was signing a petition for the MLB to return to the process of determining the World Series winner by arguing over local sports radio stations.



Advertisement",TheOnion,-1
Antonio Brown Agrees To One-Year Plea Deal With Tampa Bay Buccaneers,[],"Deal Alert: This Kid Has All The Coolest Games, And You Can Play Them At His House If You Can Get Over How Weird He Is",TheOnion,-1
Clayton Kershaw Insists He’s Still Fresh Enough To Melt Down Out Of The Bullpen,[],"LOS ANGELES—Expressing his desire to continue contributing to the World Series in any small way after two quality starts, Clayton Kershaw reassured his Dodgers teammates Tuesday that he was still fresh enough to melt down out of the bullpen. “I know everyone expects me to be completely spent, but this is the World Series and I’m still ready to go if the team needs me to blow a game in relief,” said Kershaw, clarifying that his throwing arm felt great thanks to the strict tantrum limit he followed during the regular season. “I’ve got plenty of gas in the tank to throw some beach balls. It’s not really a big deal to blow our shot at a championship on two-days rest. We’re one game away from taking this, which means all hands on deck—we all need to chip in to make sure we have a heartbreaking collapse.” At press time, Kershaw had started warming up in the bullpen by accidentally beaning his pitchin g coach.

Advertisement",TheOnion,-1
Dr. Scott Atlas: ‘I Am Resigning To Focus On Important Doctor Work In The Doctor Industry’,[],"Deal Alert: This Kid Has All The Coolest Games, And You Can Play Them At His House If You Can Get Over How Weird He Is",TheOnion,-1
Inside The Sacred Temple Where People Magazine’s Ancestral Editors Choose Their Sexiest Man Alive Each Year,[],"From George Clooney to Michael B. Jordan, People magazine publishes this attention-grabbing feature every winter. But how do they do it? We’ll take a look inside the holy site where the coveted hunk is chosen each year.

Patreon Patreon is empowering a new generation of creators. Support and engage with artists and creators… Read more

Advertisement

You can find The Topical on Apple Podcasts, Spotify, Google Podcasts, and Stitcher.",TheOnion,-1
Newly Uncovered DNA Evidence Frees Thousands Of Damned Souls From Hell,[],"SEE MORE:

SEE MORE: Onion Public Radio

Hear how justice was finally served for those wrongfully accused of greed, glutony, and premarital sex.



Patreon Patreon is empowering a new generation of creators. Support and engage with artists and creators… Read more

Advertisement

You can find The Topical on Apple Podcasts, Spotify, Google Podcasts, and Stitcher.",TheOnion,-1
American Obesity Epidemic Traced To Single Heavyset ‘Mayflower’ Passenger,[],"On this special Thanksgiving Day episode, hear how your own tendency to overeat and your aversion to exercise could stem all the way back to one 327-pound Plymouth Colony settler named Jeremiah Alden.

Patreon Patreon is empowering a new generation of creators. Support and engage with artists and creators… Read more

Advertisement

You can find The Topical on Apple Podcasts, Spotify, Google Podcasts, and Stitcher.",TheOnion,-1
